tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2023-01-30,D643,N. Djokovic,Novak Djokovic,1,7070,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,A0E2,C. Alcaraz,Carlos Alcaraz,2,6730,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,TE51,S. Tsitsipas,Stefanos Tsitsipas,3,6195,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,RH16,C. Ruud,Casper Ruud,4,5765,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,RE44,A. Rublev,Andrey Rublev,5,4200,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,N409,R. Nadal,Rafael Nadal,6,3815,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,AG37,F. Auger-Aliassime,Felix Auger Aliassime,7,3715,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,FB98,T. Fritz,Taylor Fritz,8,3410,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,R0DG,H. Rune,Holger Rune,9,3046,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
atp,2023-01-30,HB71,H. Hurkacz,Hubert Hurkacz,10,2995,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-30&rankRange=0-5000,2026-03-22T00:50:22Z
