tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2026-01-05,A0E2,C. Alcaraz,Carlos Alcaraz,1,12050,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,S0AG,J. Sinner,Jannik Sinner,2,11500,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,Z355,A. Zverev,Alexander Zverev,3,5105,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,D643,N. Djokovic,Novak Djokovic,4,4780,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,AG37,F. Auger-Aliassime,Felix Auger Aliassime,5,4190,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,DH58,A. de Minaur,Alex De Minaur,6,4080,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,M0EJ,L. Musetti,Lorenzo Musetti,7,3990,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,S0S1,B. Shelton,Ben Shelton,8,3960,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,FB98,T. Fritz,Taylor Fritz,9,3840,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,D0CO,J. Draper,Jack Draper,10,2990,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,BK92,A. Bublik,Alexander Bublik,11,2845,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,RH16,C. Ruud,Casper Ruud,12,2750,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,MM58,D. Medvedev,Daniil Medvedev,13,2710,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,DH50,A. Davidovich Fokina,Alejandro Davidovich Fokina,14,2585,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,R0DG,H. Rune,Holger Rune,15,2580,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,RE44,A. Rublev,Andrey Rublev,16,2510,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,KE29,K. Khachanov,Karen Khachanov,17,2320,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,M0NI,J. Mensik,Jakub Mensik,18,2130,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,L0BV,J. Lehecka,Jiri Lehecka,19,2075,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,PL56,T. Paul,Tommy Paul,20,2050,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,C0AU,F. Cerundolo,Francisco Cerundolo,21,2035,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,C0E9,F. Cobolli,Flavio Cobolli,22,1955,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,SU55,D. Shapovalov,Denis Shapovalov,23,1665,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,D0FJ,L. Darderi,Luciano Darderi,24,1579,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,GJ37,T. Griekspoor,Tallon Griekspoor,25,1565,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,T0HA,L. Tien,Learner Tien,26,1540,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,RC91,A. Rinderknech,Arthur Rinderknech,27,1527,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,N771,C. Norrie,Cameron Norrie,28,1523,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,F0FV,J. Fonseca,Joao Fonseca,29,1510,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,TD51,F. Tiafoe,Frances Tiafoe,30,1485,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,VA25,V. Vacherot,Valentin Vacherot,31,1469,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,MW02,C. Moutet,Corentin Moutet,32,1383,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,N0AE,B. Nakashima,Brandon Nakashima,33,1380,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,TE51,S. Tsitsipas,Stefanos Tsitsipas,34,1380,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,M0FH,T. Machac,Tomas Machac,35,1360,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,HH26,U. Humbert,Ugo Humbert,36,1355,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,M0QI,A. Michelsen,Alex Michelsen,37,1300,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,MU94,J. Munar,Jaume Munar,38,1295,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,SU87,L. Sonego,Lorenzo Sonego,39,1240,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,D0F6,G. Diallo,Gabriel Diallo,40,1215,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,F0F1,A. Fils,Arthur Fils,41,1210,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,BU13,Z. Bergs,Zizou Bergs,42,1193,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,B0BI,S. Baez,Sebastian Baez,43,1145,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,AE14,D. Altmaier,Daniel Altmaier,44,1123,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
atp,2026-01-05,BT72,N. Borges,Nuno Borges,45,1120,https://www.atptour.com/en/rankings/singles?dateWeek=2026-01-05&rankRange=1-500,2026-03-22T05:27:46Z
