event_date,fighter_a,fighter_b,event_title,source,source_url,captured_at,a_ko_odds_prob,a_sub_odds_prob,a_dec_odds_prob,b_ko_odds_prob,b_sub_odds_prob,b_dec_odds_prob
2016-11-19,Cezar Ferreira,Jack Hermansson,UFC Fight Night 100: Bader vs. Nogueira 2,fightodds_io_api,https://fightodds.io/fights/jack-hermansson-vs-cezar-ferreira-16054/odds,2026-03-19T16:08:48Z,0.111111,0.142857,0.285714,0.454545,0.133333,0.166667
2016-11-19,Johnny Eduardo,Manvel Gamburyan,UFC Fight Night 100: Bader vs. Nogueira 2,fightodds_io_api,https://fightodds.io/fights/manny-gamburyan-vs-johnny-eduardo-16057/odds,2026-03-19T16:08:48Z,0.117647,0.166667,0.285714,,,
2017-06-17,Li Jingliang,Frank Camacho,UFC Fight Night 111: Holm vs. Correia,fightodds_io_api,https://fightodds.io/fights/jingliang-li-vs-frank-camacho-19454/odds,2026-03-19T16:08:48Z,0.454545,0.181818,0.28169,0.151515,0.066667,0.076923
2022-02-05,Jailton Almeida,Danilo Marques,UFC Fight Night 200: Hermansson vs. Strickland,fightodds_io_api,https://fightodds.io/fights/jailton-junior-vs-danilo-marques-37590/odds,2026-03-19T16:08:48Z,0.25,0.425532,0.222222,0.055556,0.125,0.111111
2023-01-14,Mateusz Rebecki,Nick Fiore,UFC Fight Night: Strickland vs. Imavov,fightodds_io_api,https://fightodds.io/fights/mateusz-rebecki-vs-nick-fiore-43774/odds,2026-03-19T16:08:48Z,0.44843,0.266667,0.210526,0.058824,0.076923,0.066667
2023-02-04,Dooho Choi,Kyle Nelson,UFC Fight Night: Lewis vs. Spivac,fightodds_io_api,https://fightodds.io/fights/doo-ho-choi-vs-kyle-nelson-43281/odds,2026-03-19T16:08:48Z,0.420168,0.047619,0.215054,0.188679,0.076923,0.153846
2023-02-04,JeongYeong Lee,Yizha,UFC Fight Night: Lewis vs. Spivac,fightodds_io_api,https://fightodds.io/fights/zha-yi-vs-jung-young-lee-43887/odds,2026-03-19T16:08:48Z,0.425532,0.105263,0.196078,0.076923,0.153846,0.142857
2023-03-11,Ariane Lipski,JJ Aldrich,UFC Fight Night: Yan vs. Dvalishvili,fightodds_io_api,https://fightodds.io/fights/jj-aldrich-vs-ariane-lipski-43590/odds,2026-03-19T16:08:48Z,0.0625,0.058824,0.153846,0.222222,0.1,0.512195
2023-06-17,Dan Argueta,Ronnie Lawrence,UFC Fight Night: Vettori vs. Cannonier,fightodds_io_api,https://fightodds.io/fights/ronnie-lawrence-vs-dan-argueta-45428/odds,2026-03-19T16:08:48Z,0.090909,0.066667,0.25641,0.166667,0.111111,0.431034
2023-06-24,Austen Lane,Justin Tafa,UFC on ABC 5: Emmett vs. Topuria,fightodds_io_api,https://fightodds.io/fights/austen-lane-vs-justin-tafa-45420/odds,2026-03-19T16:08:48Z,0.25974,0.090909,0.083333,0.547511,0.038462,0.066667
2023-08-05,Billy Quarantillo,Damon Jackson,UFC on ESPN 50: Sandhagen vs. Font,fightodds_io_api,https://fightodds.io/fights/billy-quarantillo-vs-damon-jackson-46022/odds,2026-03-19T16:08:48Z,0.357143,0.125,0.190476,0.076923,0.166667,0.222222
2023-08-05,Sean Woodson,Dennis Buzukja,UFC on ESPN 50: Sandhagen vs. Font,fightodds_io_api,https://fightodds.io/fights/sean-woodson-vs-dennis-buzukia-48502/odds,2026-03-19T16:08:48Z,0.25974,0.090909,0.322581,0.125,0.066667,0.25
2023-08-05,Assu Almabayev,Ode Osbourne,UFC on ESPN 50: Sandhagen vs. Font,fightodds_io_api,https://fightodds.io/fights/ode-osbourne-vs-asu-almabaev-45822/odds,2026-03-19T16:08:48Z,0.105263,0.232558,0.384615,0.222222,0.076923,0.117647
2023-09-16,Edgar Chairez,Daniel Lacerda,UFC Fight Night 227: Grasso vs. Shevchenko 2,fightodds_io_api,https://fightodds.io/fights/edgar-chairez-vs-daniel-da-silva-48170/odds,2026-03-19T16:08:48Z,0.289855,0.246914,0.125,0.166667,0.148148,0.076923
