tour,tourney_id,tourney_name,tourney_level,surface,draw_size,tourney_date,match_num,round,best_of,minutes,score,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_age,loser_age,winner_hand,loser_hand,winner_ht,loser_ht,winner_seed,loser_seed,winner_entry,loser_entry
atp,2026-580,Australian Open,GS,Hard,128,20260118,65,R64,5,,7-6 6-3 6-2,C. Alcaraz,Y. Hanfmann,a0e2,h997,,,,,,,,,,,1,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,66,R64,5,,7-5 6-4 7-5,A. Bublik,M. Fucsovics,bk92,f724,,,,,,,,,,,10,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,67,R64,5,,7-6 3-6 2-6 4-6,N. Borges,J. Thompson,bt72,tc61,,,,,,,,,,,,,,WC
atp,2026-580,Australian Open,GS,Hard,128,20260118,68,R64,5,,6-3 6-2 6-1,F. Cerundolo,D. Dzumhur,c0au,d923,,,,,,,,,,,18,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,69,R64,5,,4-6 3-6 2-6,M. Cilic,D. Shapovalov,c977,su55,,,,,,,,,,,,21,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,70,R64,5,,3-6 6-1 4-6 3-6,L. Darderi,S. Baez,d0fj,b0bi,,,,,,,,,,,22,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,71,R64,5,,3-6 2-6 2-6,N. Djokovic,F. Maestrelli,d643,m0if,,,,,,,,,,,4,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,72,R64,5,,3-6 6-7 7-5 6-4 4-6,A. Davidovich Fokina,R. Opelka,dh50,o522,,,,,,,,,,,14,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,73,R64,5,,7-6 2-6 2-6 1-6,A. de Minaur,H. Medjedovic,dh58,m0jf,,,,,,,,,,,6,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,74,R64,5,,7-6 6-1 6-3,T. Etcheverry,A. Fery,ea24,f0dm,,,,,,,,,,,,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,75,R64,5,,1-6 4-6 6-7,T. Fritz,V. Kopriva,fb98,ki82,,,,,,,,,,,9,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,76,R64,5,,6-1 6-4 6-3,K. Khachanov,N. Basavareddy,ke29,b0nn,,,,,,,,,,,15,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,77,R64,5,,3-6 4-6 6-7,F. Marozsan,K. Majchrzak,m0ci,mq75,,,,,,,,,,,,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,78,R64,5,,6-3 6-3 6-4,L. Musetti,L. Sonego,m0ej,su87,,,,,,,,,,,5,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,79,R64,5,,6-4 3-6 7-6 7-6,T. Machac,S. Tsitsipas,m0fh,te51,,,,,,,,,,,,31,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,80,R64,5,,6-2 6-4 6-4,J. Mensik,R. Jodar,m0ni,sr:competitor:972327,,,,,,,,,,,16,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,81,R64,5,,6-7 6-3 6-4 6-2,D. Medvedev,Q. Halys,mm58,hb64,,,,,,,,,,,11,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,82,R64,5,,6-3 1-6 3-6 0-2,C. Moutet,M. Zheng,mw02,z0bz,,,,,,,,,,,32,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,83,R64,5,,1-6 6-7 6-4 6-7,C. Norrie,E. Nava,n771,n0am,,,,,,,,,,,26,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,84,R64,5,,6-3 6-4 6-2,T. Paul,T. Tirante,pl56,t0a1,,,,,,,,,,,19,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,85,R64,5,,4-6 6-7 1-6,E. Quinn,H. Hurkacz,q02l,hb71,,,,,,,,,,,,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,86,R64,5,,4-6 3-6 6-4 5-7,A. Rublev,J. Faria,re44,f0f2,,,,,,,,,,,13,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,87,R64,5,,3-6 5-7 4-6,C. Ruud,J. Munar,rh16,mu94,,,,,,,,,,,12,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,88,R64,5,,1-6 4-6 2-6,J. Sinner,J. Duckworth,s0ag,d994,,,,,,,,,,,2,,,WC
atp,2026-580,Australian Open,GS,Hard,128,20260118,89,R64,5,,6-2 6-4 6-7 4-6 6-3,E. Spizzirri,Y. Wu,s0ja,wb32,,,,,,,,,,,,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,90,R64,5,,6-3 6-2 6-2,B. Shelton,D. Sweeny,s0s1,s0ia,,,,,,,,,,,8,,,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,91,R64,5,,6-2 5-7 6-1 6-0,L. Tien,A. Shevchenko,t0ha,s0h2,,,,,,,,,,,25,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,92,R64,5,,6-4 6-3 4-6 6-2,F. Tiafoe,F. Comesana,td51,c0df,,,,,,,,,,,29,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,93,R64,5,,7-6 6-2 6-3,B. Van de Zandschulp,J. Shang,v812,s0re,,,,,,,,,,,,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,94,R64,5,,1-6 3-6 6-4 2-6,V. Vacherot,R. Hijikata,va25,h0bh,,,,,,,,,,,30,,,WC
atp,2026-580,Australian Open,GS,Hard,128,20260118,95,R64,5,,6-4 3-6 6-3 5-7 6-7,S. Wawrinka,A. Gea,w367,g0ix,,,,,,,,,,,,,WC,Q
atp,2026-580,Australian Open,GS,Hard,128,20260118,96,R64,5,,6-3 4-6 6-3 6-4,A. Zverev,A. Muller,z355,mp20,,,,,,,,,,,3,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,97,R32,5,,6-2 6-4 6-1,C. Alcaraz,C. Moutet,a0e2,mw02,,,,,,,,,,,1,32,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,98,R32,5,,7-6 7-6 6-4,A. Bublik,T. Etcheverry,bk92,ea24,,,,,,,,,,,10,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,99,R32,5,,6-3 7-6 6-3,F. Cerundolo,A. Rublev,c0au,re44,,,,,,,,,,,18,13,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,100,R32,5,,6-7 6-3 3-6 4-6,L. Darderi,K. Khachanov,d0fj,ke29,,,,,,,,,,,22,15,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,101,R32,5,,3-6 4-6 6-7,N. Djokovic,B. Van de Zandschulp,d643,v812,,,,,,,,,,,4,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,102,R32,5,,3-6 4-6 5-7,A. de Minaur,F. Tiafoe,dh58,td51,,,,,,,,,,,6,29,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,103,R32,5,,6-7 6-2 4-6 4-6,T. Fritz,S. Wawrinka,fb98,w367,,,,,,,,,,,9,,,WC
atp,2026-580,Australian Open,GS,Hard,128,20260118,104,R32,5,,5-7 6-4 6-2 5-7 6-2,L. Musetti,T. Machac,m0ej,m0fh,,,,,,,,,,,5,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,105,R32,5,,6-2 7-6 7-6,J. Mensik,E. Quinn,m0ni,q02l,,,,,,,,,,,16,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,106,R32,5,,6-7 4-6 7-5 6-0 6-3,D. Medvedev,F. Marozsan,mm58,m0ci,,,,,,,,,,,11,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,107,R32,5,,6-1 6-1,T. Paul,A. Davidovich Fokina,pl56,dh50,,,,,,,,,,,19,14,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,108,R32,5,,4-6 4-6 6-3 5-7,C. Ruud,M. Cilic,rh16,c977,,,,,,,,,,,12,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,109,R32,5,,6-4 3-6 4-6 4-6,J. Sinner,E. Spizzirri,s0ag,s0ja,,,,,,,,,,,2,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,110,R32,5,,6-4 6-4 7-6,B. Shelton,V. Vacherot,s0s1,va25,,,,,,,,,,,8,30,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,111,R32,5,,7-6 6-4 6-2,L. Tien,N. Borges,t0ha,bt72,,,,,,,,,,,25,,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,112,R32,5,,7-5 4-6 6-3 6-1,A. Zverev,C. Norrie,z355,n771,,,,,,,,,,,3,26,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,113,R16,5,,7-6 6-4 7-5,C. Alcaraz,T. Paul,a0e2,pl56,,,,,,,,,,,1,19,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,114,R16,5,,,N. Djokovic,J. Mensik,d643,m0ni,,,,,,,,,,,4,16,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,115,R16,5,,4-6 1-6 1-6,A. de Minaur,A. Bublik,dh58,bk92,,,,,,,,,,,6,10,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,116,R16,5,,6-2 7-5 6-4,L. Musetti,T. Fritz,m0ej,fb98,,,,,,,,,,,5,9,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,117,R16,5,,1-6 3-6 6-7,J. Sinner,L. Darderi,s0ag,d0fj,,,,,,,,,,,2,22,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,118,R16,5,,3-6 6-4 6-3 6-4,B. Shelton,C. Ruud,s0s1,rh16,,,,,,,,,,,8,12,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,119,R16,5,,4-6 0-6 3-6,L. Tien,D. Medvedev,t0ha,mm58,,,,,,,,,,,25,11,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,120,R16,5,,6-2 6-4 6-4,A. Zverev,F. Cerundolo,z355,c0au,,,,,,,,,,,3,18,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,121,QF,5,,7-5 6-2 6-1,C. Alcaraz,A. de Minaur,a0e2,dh58,,,,,,,,,,,1,6,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,122,QF,5,,6-4 6-3 1-3,N. Djokovic,L. Musetti,d643,m0ej,,,,,,,,,,,4,5,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,123,QF,5,,3-6 4-6 4-6,J. Sinner,B. Shelton,s0ag,s0s1,,,,,,,,,,,2,8,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,124,QF,5,,6-3 6-7 6-1 7-6,A. Zverev,L. Tien,z355,t0ha,,,,,,,,,,,3,25,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,125,SF,5,,6-4 7-6 6-7 6-7 7-5,C. Alcaraz,A. Zverev,a0e2,z355,,,,,,,,,,,1,3,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,126,SF,5,,3-6 6-3 4-6 6-4 6-4,N. Djokovic,J. Sinner,d643,s0ag,,,,,,,,,,,4,2,,
atp,2026-580,Australian Open,GS,Hard,128,20260118,127,F,5,,2-6 6-2 6-3 7-5,C. Alcaraz,N. Djokovic,a0e2,d643,,,,,,,,,,,1,4,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,1,R32,3,,5-7 6-3 7-5,R. Bautista Agut,C. O'Connell,bd06,o483,,,,,,,,,,,,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,2,R32,3,,4-6 3-6,U. Blanchet,A. Vavassori,bv16,va08,,,,,,,,,,,,,LL,Q
atp,2026-375,Open Occitanie,250,Hard,28,20260202,3,R32,3,,6-4 3-6 6-7,P. Carreno Busta,M. Kecmanovic,cd85,ki95,,,,,,,,,,,,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,4,R32,3,,6-7 4-6,M. Damm,H. Hurkacz,d0dt,hb71,,,,,,,,,,,,7,Q,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,5,R32,3,,6-2 7-6,T. Droguet,J. Choinski,d0dw,ch12,,,,,,,,,,,,,Q,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,6,R32,3,,6-7 7-6 2-6,A. Fils,V. Royer,f0f1,r0eb,,,,,,,,,,,6,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,7,R32,3,,6-3 0-0,A. Gea,G. Mpetshi Perricard,g0ix,m0gz,,,,,,,,,,,,,WC,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,8,R32,3,,6-3 6-4,U. Humbert,B. van de Zandschulp,hh26,v812,,,,,,,,,,,5,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,9,R32,3,,7-6 2-6 2-6,A. Kovacevic,M. Kouame,k0az,k0o4,,,,,,,,,,,8,,,Q
atp,2026-375,Open Occitanie,250,Hard,28,20260202,10,R32,3,,6-7 1-6,A. Mannarino,P. Martinez,me82,mo44,,,,,,,,,,,,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,11,R32,3,,3-6 3-6,L. Nardi,N. Basilashvili,n0bg,bg23,,,,,,,,,,,,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,12,R32,3,,6-7 4-6,S. Wawrinka,H. Medjedovic,w367,m0jf,,,,,,,,,,,,,WC,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,13,R16,3,,6-4 7-6,F. Auger-Aliassime,S. Wawrinka,ag37,w367,,,,,,,,,,,,,1) WC,WC
atp,2026-375,Open Occitanie,250,Hard,28,20260202,14,R16,3,,6-1 6-3,M. Damm,R. Bautista Agut,d0dt,bd06,,,,,,,,,,,,,Q,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,15,R16,3,,4-6 7-6 6-4,T. Droguet,A. Kovacevic,d0dw,k0az,,,,,,,,,,,,8,Q,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,16,R16,3,,6-7 5-7,A. Fils,U. Blanchet,f0f1,bv16,,,,,,,,,,,6,,,LL
atp,2026-375,Open Occitanie,250,Hard,28,20260202,17,R16,3,,6-3 4-5,A. Gea,T. Machac,g0ix,m0fh,,,,,,,,,,,,3,WC,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,18,R16,3,,6-4 6-4,T. Griekspoor,P. Carreno Busta,gj37,cd85,,,,,,,,,,,4,,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,19,R16,3,,7-6 3-6 6-7,A. Mannarino,U. Humbert,me82,hh26,,,,,,,,,,,,5,,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,20,R16,3,,6-2 6-3,L. Nardi,F. Cobolli,n0bg,c0e9,,,,,,,,,,,,,,2) WC
atp,2026-375,Open Occitanie,250,Hard,28,20260202,21,QF,3,,6-4 6-2,F. Auger-Aliassime,A. Fils,ag37,f0f1,,,,,,,,,,,,6,1) WC,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,22,QF,3,,6-3 7-6,M. Damm,L. Nardi,d0dt,n0bg,,,,,,,,,,,,,Q,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,23,QF,3,,6-7 6-7,T. Droguet,T. Griekspoor,d0dw,gj37,,,,,,,,,,,,4,Q,
atp,2026-375,Open Occitanie,250,Hard,28,20260202,24,QF,3,,5-7 6-4 6-4,A. Mannarino,A. Gea,me82,g0ix,,,,,,,,,,,,,,WC
atp,2026-375,Open Occitanie,250,Hard,28,20260202,25,SF,3,,6-4 6-7 6-1,F. Auger-Aliassime,T. Droguet,ag37,d0dw,,,,,,,,,,,,,1) WC,Q
atp,2026-375,Open Occitanie,250,Hard,28,20260202,26,SF,3,,1-6 6-3 6-4,A. Mannarino,M. Damm,me82,d0dt,,,,,,,,,,,,,,Q
atp,2026-375,Open Occitanie,250,Hard,28,20260202,27,F,3,,6-3 7-6,F. Auger-Aliassime,A. Mannarino,ag37,me82,,,,,,,,,,,,,1) WC,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,1,R32,3,,7-5 7-6,M. Cilic,L. Tien,c977,t0ha,,,,,,,,,,,,6,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,2,R32,3,,4-6 6-7,A. Davidovich Fokina,Z. Svajda,dh50,s0k7,,,,,,,,,,,3,,,Q
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,3,R32,3,,6-4 5-7 7-6,T. Fritz,M. Giron,fb98,gc88,,,,,,,,,,,1,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,4,R32,3,,3-6 4-6,S. Korda,M. Zheng,k0ah,z0bz,,,,,,,,,,,,,,WC
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,5,R32,3,,6-4 7-6,A. Kovacevic,P. Kypson,k0az,k0a3,,,,,,,,,,,,,,LL
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,6,R32,3,,7-6 3-6 6-7,M. Kecmanovic,S. Shimabukuro,ki95,sy67,,,,,,,,,,,,,,Q
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,7,R32,3,,7-5 4-6 4-6,A. Michelsen,G. Dimitrov,m0qi,d875,,,,,,,,,,,,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,8,R32,3,,4-6 2-6,A. Mannarino,A. Walton,me82,w09e,,,,,,,,,,,,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,9,R32,3,,6-3 6-4,B. Nakashima,M. Bellucci,n0ae,b0gg,,,,,,,,,,,,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,10,R32,3,,2-6 2-6,J. Pinnington Jones,F. Cobolli,p0ht,c0e9,,,,,,,,,,,,4,Q,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,11,R32,3,,4-6 6-4 7-6,T. Paul,J. Brooksby,pl56,b0cd,,,,,,,,,,,5,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,12,R32,3,,6-7 5-7,E. Quinn,T. Svajda,q02l,s0vm,,,,,,,,,,,,,,WC
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,13,R32,3,,2-6 4-6,E. Spizzirri,J. Duckworth,s0ja,d994,,,,,,,,,,,,,WC,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,14,R32,3,,4-6 4-6,B. Shelton,G. Diallo,s0s1,d0f6,,,,,,,,,,,2,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,15,R32,3,,6-1 6-2,D. Shapovalov,R. Jodar,su55,j0dz,,,,,,,,,,,7,,,Q
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,16,R32,3,,6-4 2-6 2-6,F. Tiafoe,T. Atmane,td51,a0gc,,,,,,,,,,,8,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,17,R16,3,,6-7 3-6,M. Cilic,E. Quinn,c977,q02l,,,,,,,,,,,,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,18,R16,3,,4-6 4-6,A. Davidovich Fokina,A. Michelsen,dh50,m0qi,,,,,,,,,,,3,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,19,R16,3,,6-3 6-4,T. Fritz,B. Nakashima,fb98,n0ae,,,,,,,,,,,1,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,20,R16,3,,7-5 6-1,S. Korda,F. Tiafoe,k0ah,td51,,,,,,,,,,,,8,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,21,R16,3,,7-5 4-6 4-6,M. Kecmanovic,T. Paul,ki95,pl56,,,,,,,,,,,,5,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,22,R16,3,,7-6 4-6 7-6,J. Pinnington Jones,E. Spizzirri,p0ht,s0ja,,,,,,,,,,,,,Q,WC
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,23,R16,3,,6-7 7-6 3-6,B. Shelton,A. Mannarino,s0s1,me82,,,,,,,,,,,2,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,24,R16,3,,6-4 6-4,D. Shapovalov,A. Kovacevic,su55,k0az,,,,,,,,,,,7,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,25,QF,3,,1-6 4-6,M. Cilic,J. Pinnington Jones,c977,p0ht,,,,,,,,,,,,,,Q
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,26,QF,3,,6-7 6-4 7-6,T. Fritz,S. Korda,fb98,k0ah,,,,,,,,,,,1,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,27,QF,3,,7-5 3-6 4-6,B. Shelton,M. Kecmanovic,s0s1,ki95,,,,,,,,,,,2,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,28,QF,3,,5-7 6-4 6-3,D. Shapovalov,A. Davidovich Fokina,su55,dh50,,,,,,,,,,,7,3,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,29,SF,3,,7-6 7-6,T. Fritz,M. Cilic,fb98,c977,,,,,,,,,,,1,,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,30,SF,3,,6-4 4-6 6-7,B. Shelton,D. Shapovalov,s0s1,su55,,,,,,,,,,,2,7,,
atp,2026-424,Nexo Dallas Open,500,Hard,32,20260209,31,F,3,,6-3 3-6 5-7,B. Shelton,T. Fritz,s0s1,fb98,,,,,,,,,,,2,1,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,1,R32,3,,5-7 3-6,F. Auger-Aliassime,A. Popyrin,ag37,p09z,,,,,,,,,,,2,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,2,R32,3,,7-6 6-7 5-7,A. Bublik,H. Hurkacz,bk92,hb71,,,,,,,,,,,3,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,3,R32,3,,7-6 6-1,G. Den Ouden,M. Fucsovics,d0h9,f724,,,,,,,,,,,,,WC,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,4,R32,3,,7-6 6-2,A. de Minaur,A. Fils,dh58,f0f1,,,,,,,,,,,1,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,5,R32,3,,6-4 6-4,T. Griekspoor,G. Mpetshi Perricard,gj37,m0gz,,,,,,,,,,,7,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,6,R32,3,,3-6 6-1 6-1,Q. Halys,M. Rottgering,hb64,r0kd,,,,,,,,,,,,,,Q
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,7,R32,3,,6-7 6-3 3-6,U. Humbert,D. Medvedev,hh26,mm58,,,,,,,,,,,,4,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,8,R32,3,,3-6 6-4 7-5,K. Khachanov,J. de Jong,ke29,d0c1,,,,,,,,,,,5,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,9,R32,3,,6-7 6-7,H. Medjedovic,Z. Bergs,m0jf,bu13,,,,,,,,,,,,,LL,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,10,R32,3,,1-6 3-6,J. Munar,N. Budkov Kjaer,mu94,b0u4,,,,,,,,,,,,,,WC
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,11,R32,3,,6-7 1-6,C. Norrie,R. Bautista Agut,n771,bd06,,,,,,,,,,,6,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,12,R32,3,,4-6 6-4 6-7,C. O'Connell,V. Royer,o483,r0eb,,,,,,,,,,,,,Q,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,13,R32,3,,0-6 4-6,J. Struff,H. Grenier,sl28,gf95,,,,,,,,,,,,,,Q
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,14,R32,3,,7-5 6-3,S. Tsitsipas,A. Rinderknech,te51,rc91,,,,,,,,,,,,8,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,15,R32,3,,6-7 3-6,B. van de Zandschulp,L. Pavlovic,v812,p0ay,,,,,,,,,,,,,,Q
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,16,R32,3,,3-6 4-6,S. Wawrinka,T. Boogaard,w367,b0t6,,,,,,,,,,,,,WC,LL
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,17,R16,3,,4-6 4-6,F. Auger-Aliassime,H. Medjedovic,ag37,m0jf,,,,,,,,,,,2,,,LL
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,18,R16,3,,6-7 6-4 3-6,A. Bublik,J. Struff,bk92,sl28,,,,,,,,,,,3,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,19,R16,3,,6-4 6-2,A. de Minaur,S. Wawrinka,dh58,w367,,,,,,,,,,,1,,,WC
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,20,R16,3,,7-5 7-6,T. Griekspoor,Q. Halys,gj37,hb64,,,,,,,,,,,7,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,21,R16,3,,6-4 6-3,U. Humbert,G. Den Ouden,hh26,d0h9,,,,,,,,,,,,,,WC
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,22,R16,3,,6-7 6-3 3-6,J. Munar,K. Khachanov,mu94,ke29,,,,,,,,,,,,5,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,23,R16,3,,7-6 6-4,C. O'Connell,C. Norrie,o483,n771,,,,,,,,,,,,6,Q,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,24,R16,3,,6-4 7-6,B. van de Zandschulp,S. Tsitsipas,v812,te51,,,,,,,,,,,,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,25,QF,3,,6-7 2-6,F. Auger-Aliassime,T. Griekspoor,ag37,gj37,,,,,,,,,,,2,7,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,26,QF,3,,4-6 7-6 6-7,A. Bublik,J. Munar,bk92,mu94,,,,,,,,,,,3,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,27,QF,3,,3-6 7-6 7-5,A. de Minaur,B. van de Zandschulp,dh58,v812,,,,,,,,,,,1,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,28,QF,3,,6-4 6-1,U. Humbert,C. O'Connell,hh26,o483,,,,,,,,,,,,,,Q
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,29,SF,3,,1-6 2-6,F. Auger-Aliassime,A. Bublik,ag37,bk92,,,,,,,,,,,2,3,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,30,SF,3,,6-4 6-3,A. de Minaur,U. Humbert,dh58,hh26,,,,,,,,,,,1,,,
atp,2026-407,ABN AMRO Open,500,Hard,32,20260209,31,F,3,,6-3 6-2,A. de Minaur,F. Auger-Aliassime,dh58,ag37,,,,,,,,,,,1,2,,
atp,2026-506,IEB+ Argentina Open,250,Clay,28,20260209,1,R32,3,,6-2 6-4,R. Burruchaga,L. Djere,b0fv,db63,,,,,,,,,,,,,,
atp,2026-506,IEB+ Argentina Open,250,Clay,28,20260209,2,R32,3,,5-7 7-5 6-4,I. Buse,F. Passaro,b0id,p0ct,,,,,,,,,,,,,,Q
atp,2026-506,IEB+ Argentina Open,250,Clay,28,20260209,3,R32,3,,5-7 5-7,M. Berrettini,F. Coria,bk40,ce77,,,,,,,,,,,8,,,WC
atp,2026-506,IEB+ Argentina Open,250,Clay,28,20260209,4,R32,3,,4-6 6-5,T. Barrios Vera,T. Seyboth Wild,bs86,sx91,,,,,,,,,,,,,,LL
atp,2026-506,IEB+ Argentina Open,250,Clay,28,20260209,5,R32,3,,2-6 2-6,J. Cerundolo,D. Altmaier,c0c8,ae14,,,,,,,,,,,,5,,
