tour,tourney_id,tourney_name,tourney_level,surface,draw_size,tourney_date,match_num,round,best_of,minutes,score,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_age,loser_age,winner_hand,loser_hand,winner_ht,loser_ht,winner_seed,loser_seed,winner_entry,loser_entry
atp,2025-339,Brisbane,250,Hard,32,20241229,11,R32,3,,4-6 6-4 1-6,G. Monfils,N. Basavareddy,mc65,b0nn,,,,,,,,,,,,,,Q
atp,2025-339,Brisbane,250,Hard,32,20241229,12,R32,3,,3-6 4-6,Y. Nishioka,A. Rinderknech,n732,rc91,,,,,,,,,,,,,Q,
atp,2025-339,Brisbane,250,Hard,32,20241229,13,R32,3,,5-7 4-6,R. Opelka,F. Gomez,o522,gj16,,,,,,,,,,,,,PR,Q
atp,2025-339,Brisbane,250,Hard,32,20241229,14,R32,3,,3-6 6-3 6-4,J. Thompson,M. Berrettini,tc61,bk40,,,,,,,,,,,8,,,
atp,2025-339,Brisbane,250,Hard,32,20241229,15,R32,3,,7-6 6-3,F. Tiafoe,A. Walton,td51,w09e,,,,,,,,,,,4,,,WC
atp,2025-339,Brisbane,250,Hard,32,20241229,16,R32,3,,2-6 3-6,A. Vukic,D. Goffin,v832,gb88,,,,,,,,,,,,,WC,
atp,2025-339,Brisbane,250,Hard,32,20241229,17,R16,3,,6-3 6-3,N. Djokovic,G. Monfils,d643,mc65,,,,,,,,,,,1,,,
atp,2025-339,Brisbane,250,Hard,32,20241229,18,R16,3,,2-6 6-7,G. Dimitrov,A. Vukic,d875,v832,,,,,,,,,,,2,,,WC
atp,2025-339,Brisbane,250,Hard,32,20241229,19,R16,3,,2-6 3-6,N. Jarry,B. Bonzi,j551,bm95,,,,,,,,,,,,,,Q
atp,2025-339,Brisbane,250,Hard,32,20241229,20,R16,3,,2-6 7-6 4-6,J. Lehecka,Y. Nishioka,l0bv,n732,,,,,,,,,,,,,,Q
atp,2025-339,Brisbane,250,Hard,32,20241229,21,R16,3,,4-6 6-7,G. Mpetshi Perricard,F. Tiafoe,m0gz,td51,,,,,,,,,,,,4,,
atp,2025-339,Brisbane,250,Hard,32,20241229,22,R16,3,,6-3 6-2,J. Mensik,D. Lajovic,m0ni,l987,,,,,,,,,,,,,,LL
atp,2025-339,Brisbane,250,Hard,32,20241229,23,R16,3,,7-6 7-6,R. Opelka,M. Arnaldi,o522,a0fc,,,,,,,,,,,,,PR,
atp,2025-339,Brisbane,250,Hard,32,20241229,24,R16,3,,7-5 6-3,J. Thompson,A. Michelsen,tc61,m0qi,,,,,,,,,,,8,,,
atp,2025-339,Brisbane,250,Hard,32,20241229,25,QF,3,,1-6 1-2,G. Dimitrov,J. Thompson,d875,tc61,,,,,,,,,,,2,8,,
atp,2025-339,Brisbane,250,Hard,32,20241229,26,QF,3,,4-6 4-6,J. Lehecka,N. Jarry,l0bv,j551,,,,,,,,,,,,,,
atp,2025-339,Brisbane,250,Hard,32,20241229,27,QF,3,,7-5 7-6,G. Mpetshi Perricard,J. Mensik,m0gz,m0ni,,,,,,,,,,,,,,
atp,2025-339,Brisbane,250,Hard,32,20241229,28,QF,3,,6-7 3-6,R. Opelka,N. Djokovic,o522,d643,,,,,,,,,,,,1,PR,
atp,2025-339,Brisbane,250,Hard,32,20241229,29,SF,3,,6-4 4-4,J. Lehecka,G. Dimitrov,l0bv,d875,,,,,,,,,,,,2,,
atp,2025-339,Brisbane,250,Hard,32,20241229,30,SF,3,,6-3 7-6,R. Opelka,G. Mpetshi Perricard,o522,m0gz,,,,,,,,,,,,,PR,
atp,2025-339,Brisbane,250,Hard,32,20241229,31,F,3,,1-4,J. Lehecka,R. Opelka,l0bv,o522,,,,,,,,,,,,,,PR
atp,2025-336,Hong Kong,250,Hard,28,20241230,1,R32,3,,3-6 6-3 7-6,N. Borges,Y. Bu,bt72,y09v,,,,,,,,,,,5,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,2,R32,3,,6-4 6-4,Z. Bergs,A. Moro Canas,bu13,m0ht,,,,,,,,,,,,,WC,Q
atp,2025-336,Hong Kong,250,Hard,28,20241230,3,R32,3,,4-6 7-6 7-5,G. Diallo,R. Carballes Baena,d0f6,cf59,,,,,,,,,,,,,Q,
atp,2025-336,Hong Kong,250,Hard,28,20241230,4,R32,3,,3-6 3-6,M. Kecmanovic,L. Darderi,ki95,d0fj,,,,,,,,,,,,8,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,5,R32,3,,1-6 6-7,F. Marozsan,R. Safiullin,m0ci,sx50,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,6,R32,3,,4-6 4-6,P. Martinez,F. Passaro,mo44,p0ct,,,,,,,,,,,7,,,Q
atp,2025-336,Hong Kong,250,Hard,28,20241230,7,R32,3,,2-6 6-4 6-3,A. Muller,M. Huesler,mp20,hh06,,,,,,,,,,,,,,Q
atp,2025-336,Hong Kong,250,Hard,28,20241230,8,R32,3,,4-6 6-3 6-3,J. Munar,A. Davidovich Fokina,mu94,dh50,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,9,R32,3,,2-6 3-6,K. Nishikori,D. Shapovalov,n552,su55,,,,,,,,,,,,,WC,
atp,2025-336,Hong Kong,250,Hard,28,20241230,10,R32,3,,6-3 7-5,C. Norrie,L. Tien,n771,t0ha,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,11,R32,3,,7-6 6-4,J. Shang,C. Wong,s0re,w0bh,,,,,,,,,,,,,,WC
atp,2025-336,Hong Kong,250,Hard,28,20241230,12,R32,3,,7-6 6-3,L. Sonego,B. Nakashima,su87,n0ae,,,,,,,,,,,,6,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,13,R16,3,,6-7 4-6,A. Fils,Z. Bergs,f0f1,bu13,,,,,,,,,,,4,,,WC
atp,2025-336,Hong Kong,250,Hard,28,20241230,14,R16,3,,5-7 6-3 3-6,F. Marozsan,A. Rublev,m0ci,re44,,,,,,,,,,,,1,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,15,R16,3,,4-6 3-6,L. Musetti,G. Diallo,m0ej,d0f6,,,,,,,,,,,2,,,Q
atp,2025-336,Hong Kong,250,Hard,28,20241230,16,R16,3,,7-5 6-7 6-7,A. Muller,M. Kecmanovic,mp20,ki95,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,17,R16,3,,3-6 5-7,J. Munar,N. Borges,mu94,bt72,,,,,,,,,,,,5,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,18,R16,3,,6-4 3-6 5-7,K. Nishikori,K. Khachanov,n552,ke29,,,,,,,,,,,,3,WC,
atp,2025-336,Hong Kong,250,Hard,28,20241230,19,R16,3,,6-2 4-6 6-1,C. Norrie,L. Sonego,n771,su87,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,20,R16,3,,6-3 6-1,J. Shang,P. Martinez,s0re,mo44,,,,,,,,,,,,7,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,21,QF,3,,3-6 6-3 6-1,A. Muller,A. Fils,mp20,f0f1,,,,,,,,,,,,4,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,22,QF,3,,2-6 7-6 7-5,J. Munar,L. Musetti,mu94,m0ej,,,,,,,,,,,,2,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,23,QF,3,,6-3 3-6 6-2,K. Nishikori,C. Norrie,n552,n771,,,,,,,,,,,,,WC,
atp,2025-336,Hong Kong,250,Hard,28,20241230,24,QF,3,,6-1 3-6 4-6,J. Shang,F. Marozsan,s0re,m0ci,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,25,SF,3,,4-6 7-6 6-4,A. Muller,J. Munar,mp20,mu94,,,,,,,,,,,,,,
atp,2025-336,Hong Kong,250,Hard,28,20241230,26,SF,3,,3-4,K. Nishikori,J. Shang,n552,s0re,,,,,,,,,,,,,WC,
atp,2025-336,Hong Kong,250,Hard,28,20241230,27,F,3,,6-2 1-6 3-6,A. Muller,K. Nishikori,mp20,n552,,,,,,,,,,,,,,WC
atp,2025-8998,Adelaide,250,Hard,28,20250106,1,R32,3,,7-5 6-1,A. Cazaux,A. Walton,c0h0,w09e,,,,,,,,,,,,,,Q
atp,2025-8998,Adelaide,250,Hard,28,20250106,2,R32,3,,5-7 2-6,A. Davidovich Fokina,R. Bautista Agut,dh50,bd06,,,,,,,,,,,,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,3,R32,3,,7-6 6-3,T. Etcheverry,T. Schoolkate,ea24,s0n0,,,,,,,,,,,8,,,WC
atp,2025-8998,Adelaide,250,Hard,28,20250106,4,R32,3,,2-6 6-3 3-6,M. Giron,A. Vukic,gc88,v832,,,,,,,,,,,,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,5,R32,3,,7-6 2-6 6-1,M. Guinard,R. Safiullin,gh33,sx50,,,,,,,,,,,,,LL,
atp,2025-8998,Adelaide,250,Hard,28,20250106,6,R32,3,,1-6 2-6,R. Hijikata,D. Goffin,h0bh,gb88,,,,,,,,,,,,,LL,
atp,2025-8998,Adelaide,250,Hard,28,20250106,7,R32,3,,3-6 6-3 3-6,T. Kokkinakis,Y. Nishioka,kd46,n732,,,,,,,,,,,,,WC,
atp,2025-8998,Adelaide,250,Hard,28,20250106,8,R32,3,,4-6 2-6,M. Kecmanovic,A. Bublik,ki95,bk92,,,,,,,,,,,,6,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,9,R32,3,,1-6 6-2 3-6,B. Nakashima,Y. Hanfmann,n0ae,h997,,,,,,,,,,,7,,,Q
atp,2025-8998,Adelaide,250,Hard,28,20250106,10,R32,3,,5-7 6-7,C. O'Connell,A. Rinderknech,o483,rc91,,,,,,,,,,,,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,11,R32,3,,6-3 6-4,D. Shapovalov,Z. Zhang,su55,z371,,,,,,,,,,,,9,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,12,R32,3,,1-6 5-7,L. Tu,J. Duckworth,tc01,d994,,,,,,,,,,,,,WC,Q
atp,2025-8998,Adelaide,250,Hard,28,20250106,13,R16,3,,1-6 6-4 7-5,F. Auger-Aliassime,A. Cazaux,ag37,c0h0,,,,,,,,,,,5,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,14,R16,3,,3-6 3-6,B. Bonzi,L. Tu,bm95,tc01,,,,,,,,,,,,,Q,WC
atp,2025-8998,Adelaide,250,Hard,28,20250106,15,R16,3,,7-5 6-2,M. Giron,D. Shapovalov,gc88,su55,,,,,,,,,,,,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,16,R16,3,,6-2 3-6 7-6,R. Hijikata,B. Nakashima,h0bh,n0ae,,,,,,,,,,,,7,LL,
atp,2025-8998,Adelaide,250,Hard,28,20250106,17,R16,3,,3-6 3-6,S. Korda,A. Davidovich Fokina,k0ah,dh50,,,,,,,,,,,2,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,18,R16,3,,5-7 6-4 6-7,T. Kokkinakis,T. Etcheverry,kd46,ea24,,,,,,,,,,,,8,WC,
atp,2025-8998,Adelaide,250,Hard,28,20250106,19,R16,3,,7-6 6-2,M. Kecmanovic,C. O'Connell,ki95,o483,,,,,,,,,,,,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,20,R16,3,,6-4 3-6 6-3,T. Paul,M. Guinard,pl56,gh33,,,,,,,,,,,1,,,LL
atp,2025-8998,Adelaide,250,Hard,28,20250106,21,QF,3,,7-6 6-3,F. Auger-Aliassime,M. Giron,ag37,gc88,,,,,,,,,,,5,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,22,QF,3,,,S. Korda,T. Kokkinakis,k0ah,kd46,,,,,,,,,,,2,,,WC
atp,2025-8998,Adelaide,250,Hard,28,20250106,23,QF,3,,6-2 6-3,M. Kecmanovic,B. Bonzi,ki95,bm95,,,,,,,,,,,,,,Q
atp,2025-8998,Adelaide,250,Hard,28,20250106,24,QF,3,,6-3 6-4,T. Paul,R. Hijikata,pl56,h0bh,,,,,,,,,,,1,,,LL
atp,2025-8998,Adelaide,250,Hard,28,20250106,25,SF,3,,6-7 6-3 4-6,F. Auger-Aliassime,T. Paul,ag37,pl56,,,,,,,,,,,5,1,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,26,SF,3,,3-6 6-7,S. Korda,M. Kecmanovic,k0ah,ki95,,,,,,,,,,,2,,,
atp,2025-8998,Adelaide,250,Hard,28,20250106,27,F,3,,6-3 3-6 6-1,F. Auger-Aliassime,S. Korda,ag37,k0ah,,,,,,,,,,,5,2,,
atp,2025-301,Auckland,250,Hard,28,20250106,1,R32,3,,6-2 6-2,N. Basavareddy,F. Comesana,b0nn,c0df,,,,,,,,,,,,,Q,LL
atp,2025-301,Auckland,250,Hard,28,20250106,2,R32,3,,7-5 3-6 5-7,N. Borges,L. Darderi,bt72,d0fj,,,,,,,,,,,7,,,
atp,2025-301,Auckland,250,Hard,28,20250106,3,R32,3,,6-3 7-5,Z. Bergs,I. Becroft,bu13,b0hy,,,,,,,,,,,,,Q,WC
atp,2025-301,Auckland,250,Hard,28,20250106,4,R32,3,,6-3 3-6 7-5,R. Carballes Baena,D. Altmaier,cf59,ae14,,,,,,,,,,,,,,LL
atp,2025-301,Auckland,250,Hard,28,20250106,5,R32,3,,2-6 3-6,F. Diaz Acosta,C. Norrie,d0cg,n771,,,,,,,,,,,,,LL,
atp,2025-301,Auckland,250,Hard,28,20250106,6,R32,3,,2-6 6-4 5-7,J. Mensik,P. Carreno Busta,m0ni,cd85,,,,,,,,,,,,,,LL
atp,2025-301,Auckland,250,Hard,28,20250106,7,R32,3,,6-7 6-4 6-2,A. Michelsen,S. Nagal,m0qi,n897,,,,,,,,,,,8,,,Q
atp,2025-301,Auckland,250,Hard,28,20250106,8,R32,3,,6-1 6-7 3-6,G. Monfils,P. Martinez,mc65,mo44,,,,,,,,,,,,,,
atp,2025-301,Auckland,250,Hard,28,20250106,9,R32,3,,6-2 1-1,L. Nardi,F. Cobolli,n0bg,c0e9,,,,,,,,,,,,6,Q,
atp,2025-301,Auckland,250,Hard,28,20250106,10,R32,3,,7-6 6-7 6-1,M. Navone,A. Mannarino,n0bs,me82,,,,,,,,,,,,,,LL
atp,2025-301,Auckland,250,Hard,28,20250106,11,R32,3,,6-3 6-4,J. Struff,Y. Bu,sl28,y09v,,,,,,,,,,,,,,
atp,2025-301,Auckland,250,Hard,28,20250106,12,R32,3,,6-7 6-2 6-7,L. Sonego,G. Diallo,su87,d0f6,,,,,,,,,,,,,,WC
atp,2025-301,Auckland,250,Hard,28,20250106,13,R16,3,,6-4 5-7 6-4,N. Basavareddy,A. Tabilo,b0nn,te30,,,,,,,,,,,,2,Q,
atp,2025-301,Auckland,250,Hard,28,20250106,14,R16,3,,6-4 5-7 4-6,N. Borges,M. Navone,bt72,n0bs,,,,,,,,,,,7,,,
atp,2025-301,Auckland,250,Hard,28,20250106,15,R16,3,,6-1 6-4,Z. Bergs,L. Nardi,bu13,n0bg,,,,,,,,,,,,,Q,Q
atp,2025-301,Auckland,250,Hard,28,20250106,16,R16,3,,2-6 5-7,R. Carballes Baena,F. Cerundolo,cf59,c0au,,,,,,,,,,,,4,,
atp,2025-301,Auckland,250,Hard,28,20250106,17,R16,3,,6-4 7-6,F. Diaz Acosta,S. Baez,d0cg,b0bi,,,,,,,,,,,,3,LL,
atp,2025-301,Auckland,250,Hard,28,20250106,18,R16,3,,6-7 6-4 5-7,J. Mensik,B. Shelton,m0ni,s0s1,,,,,,,,,,,,1,,
atp,2025-301,Auckland,250,Hard,28,20250106,19,R16,3,,7-6 6-2,A. Michelsen,L. Sonego,m0qi,su87,,,,,,,,,,,8,,,
atp,2025-301,Auckland,250,Hard,28,20250106,20,R16,3,,1-6 6-7,G. Monfils,J. Struff,mc65,sl28,,,,,,,,,,,,,,
atp,2025-301,Auckland,250,Hard,28,20250106,21,QF,3,,6-2 2-6 4-6,N. Basavareddy,A. Michelsen,b0nn,m0qi,,,,,,,,,,,,8,Q,
atp,2025-301,Auckland,250,Hard,28,20250106,22,QF,3,,7-6 2-6 6-7,N. Borges,J. Mensik,bt72,m0ni,,,,,,,,,,,7,,,
atp,2025-301,Auckland,250,Hard,28,20250106,23,QF,3,,6-1 2-6 3-6,Z. Bergs,R. Carballes Baena,bu13,cf59,,,,,,,,,,,,,Q,
atp,2025-301,Auckland,250,Hard,28,20250106,24,QF,3,,6-3 6-1,G. Monfils,F. Diaz Acosta,mc65,d0cg,,,,,,,,,,,,,,LL
atp,2025-301,Auckland,250,Hard,28,20250106,25,SF,3,,2-6 6-3 5-7,Z. Bergs,N. Borges,bu13,bt72,,,,,,,,,,,,7,Q,
atp,2025-301,Auckland,250,Hard,28,20250106,26,SF,3,,7-6 6-4,G. Monfils,N. Basavareddy,mc65,b0nn,,,,,,,,,,,,,,Q
atp,2025-301,Auckland,250,Hard,28,20250106,27,F,3,,3-6 4-6,G. Monfils,Z. Bergs,mc65,bu13,,,,,,,,,,,,,,Q
atp,2025-580,Australian Open,GS,Hard,128,20250112,1,R128,5,,1-6 5-7 1-6,C. Alcaraz,A. Shevchenko,a0e2,s0h2,,,,,,,,,,,3,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,2,R128,5,,2-6 6-3 6-7 6-4 4-6,D. Altmaier,F. Comesana,ae14,c0df,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,3,R128,5,,3-6 0-6 6-4 1-6,F. Auger-Aliassime,J. Struff,ag37,sl28,,,,,,,,,,,29,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,4,R128,5,,6-3 6-7 4-6 7-5 6-1,T. Boyer,F. Coria,b0ej,ce77,,,,,,,,,,,,,Q,
atp,2025-580,Australian Open,GS,Hard,128,20250112,5,R128,5,,6-7 6-4 6-1 6-3,M. Berrettini,C. Norrie,bk40,n771,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,6,R128,5,,1-6 2-6 6-7,B. Bonzi,D. Goffin,bm95,gb88,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,7,R128,5,,7-6 3-6 2-6 5-7,N. Borges,A. Muller,bt72,mp20,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,8,R128,5,,7-6 6-3 6-2,F. Cerundolo,A. Bublik,c0au,bk92,,,,,,,,,,,31,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,9,R128,5,,3-6 7-5 6-3 0-6 3-6,A. Cazaux,S. Baez,c0h0,b0bi,,,,,,,,,,,,28,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,10,R128,5,,6-4 6-4 6-3,P. Carreno Busta,K. Majchrzak,cd85,mq75,,,,,,,,,,,,,PR,Q
atp,2025-580,Australian Open,GS,Hard,128,20250112,11,R128,5,,6-1 2-6 3-6 6-7,R. Carballes Baena,A. Tabilo,cf59,te30,,,,,,,,,,,,23,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,12,R128,5,,6-7 6-4 1-6 6-3 6-4,F. Diaz Acosta,Z. Bergs,d0cg,bu13,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,13,R128,5,,4-6 6-3 3-6 6-3 6-2,J. Draper,M. Navone,d0co,n0bs,,,,,,,,,,,15,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,14,R128,5,,6-7 7-6 5-7 6-1 6-2,G. Diallo,L. Nardi,d0f6,n0bg,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,15,R128,5,,4-6 6-3 6-4 6-2,N. Djokovic,N. Basavareddy,d643,b0nn,,,,,,,,,,,7,,,WC
atp,2025-580,Australian Open,GS,Hard,128,20250112,16,R128,5,,6-2 6-4 6-2,J. Duckworth,D. Stricker,d994,s0la,,,,,,,,,,,,,,PR
atp,2025-580,Australian Open,GS,Hard,128,20250112,17,R128,5,,6-7 2-5,A. Davidovich Fokina,J. Shang,dh50,s0re,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,18,R128,5,,1-6 5-7 4-6,A. de Minaur,B. van de Zandschulp,dh58,v812,,,,,,,,,,,8,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,19,R128,5,,6-7 6-3 7-5 6-1,T. Etcheverry,F. Cobolli,ea24,c0e9,,,,,,,,,,,,32,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,20,R128,5,,7-6 6-3 7-6,J. Fearnley,N. Kyrgios,f0by,ke17,,,,,,,,,,,,,,PR
atp,2025-580,Australian Open,GS,Hard,128,20250112,21,R128,5,,6-3 6-7 4-6 4-6,A. Fils,O. Virtanen,f0f1,v0am,,,,,,,,,,,20,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,22,R128,5,,6-1 6-1 7-5,J. Faria,P. Kotov,f0f2,k09f,,,,,,,,,,,,,Q,
atp,2025-580,Australian Open,GS,Hard,128,20250112,23,R128,5,,6-7 3-6 6-7,J. Fonseca,A. Rublev,f0fv,re44,,,,,,,,,,,,9,Q,
atp,2025-580,Australian Open,GS,Hard,128,20250112,24,R128,5,,6-2 6-0 6-3,T. Fritz,J. Brooksby,fb98,b0cd,,,,,,,,,,,4,,,PR
atp,2025-580,Australian Open,GS,Hard,128,20250112,25,R128,5,,6-2 3-6 6-2 6-2,H. Gaston,O. Jasika,g09o,j553,,,,,,,,,,,,,,WC
atp,2025-580,Australian Open,GS,Hard,128,20250112,26,R128,5,,2-6 7-5 6-1 7-5,M. Giron,Y. Hanfmann,gc88,h997,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,27,R128,5,,5-7 1-6 2-6,C. Garin,B. Coric,gd64,cg80,,,,,,,,,,,,,Q,
atp,2025-580,Australian Open,GS,Hard,128,20250112,28,R128,5,,6-4 6-4 4-6 6-7 5-7,Q. Halys,A. Walton,hb64,w09e,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,29,R128,5,,7-5 6-4 6-4,H. Hurkacz,T. Griekspoor,hb71,gj37,,,,,,,,,,,18,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,30,R128,5,,7-6 6-4 7-6,H. Habib,Y. Bu,hf80,y09v,,,,,,,,,,,,,Q,
atp,2025-580,Australian Open,GS,Hard,128,20250112,31,R128,5,,7-6 7-5 6-4,U. Humbert,M. Gigante,hh26,g0gd,,,,,,,,,,,14,,,Q
atp,2025-580,Australian Open,GS,Hard,128,20250112,32,R128,5,,3-6 6-0 3-6 6-7,S. Korda,L. Klein,k0ah,ki63,,,,,,,,,,,22,,,Q
atp,2025-580,Australian Open,GS,Hard,128,20250112,33,R128,5,,4-6 4-6 3-6,M. Krueger,R. Hijikata,kc12,h0bh,,,,,,,,,,,,,Q,
atp,2025-580,Australian Open,GS,Hard,128,20250112,34,R128,5,,3-6 6-3 6-3 7-6,T. Kokkinakis,R. Safiullin,kd46,sx50,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,35,R128,5,,6-7 3-6 3-6,K. Khachanov,A. Mannarino,ke29,me82,,,,,,,,,,,19,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,36,R128,5,,7-5 3-6 6-3 3-6 6-3,M. Kecmanovic,D. Lajovic,ki95,l987,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,37,R128,5,,6-1 3-6 6-3 7-6,J. Lehecka,L. Tu,l0bv,tc01,,,,,,,,,,,24,,,WC
atp,2025-580,Australian Open,GS,Hard,128,20250112,38,R128,5,,3-6 7-6 5-7 7-5 5-7,F. Marozsan,T. Seyboth Wild,m0ci,sx91,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,39,R128,5,,6-7 6-4 6-7 3-6,L. Musetti,M. Arnaldi,m0ej,a0fc,,,,,,,,,,,16,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,40,R128,5,,3-6 1-6 5-7,T. Machac,S. Nagal,m0fh,n897,,,,,,,,,,,26,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,41,R128,5,,1-6 7-6 3-6 3-6,J. Mensik,N. Basilashvili,m0ni,bg23,,,,,,,,,,,,,,Q
atp,2025-580,Australian Open,GS,Hard,128,20250112,42,R128,5,,6-4 6-3 6-4,J. McCabe,M. Landaluce,m0oq,l0il,,,,,,,,,,,,,WC,Q
atp,2025-580,Australian Open,GS,Hard,128,20250112,43,R128,5,,5-7 3-6 6-2 4-6,A. Michelsen,S. Tsitsipas,m0qi,te51,,,,,,,,,,,,11,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,44,R128,5,,7-6 6-3 6-7 6-7 6-4,G. Monfils,G. Mpetshi Perricard,mc65,m0gz,,,,,,,,,,,,30,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,45,R128,5,,2-6 6-4 6-3 1-6 2-6,D. Medvedev,K. Samrej,mm58,s0hr,,,,,,,,,,,5,,,WC
atp,2025-580,Australian Open,GS,Hard,128,20250112,46,R128,5,,6-3 4-1,P. Martinez,L. Darderi,mo44,d0fj,,,,,,,,,,,,,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,47,R128,5,,6-4 3-6 4-6 4-6,C. Moutet,A. Popyrin,mw02,p09z,,,,,,,,,,,,25,,
atp,2025-580,Australian Open,GS,Hard,128,20250112,48,R128,5,,4-6 6-7 7-5 6-2 6-3,K. Nishikori,T. Monteiro,n552,mj08,,,,,,,,,,,,,PR,Q
