event_date,fighter_a,fighter_b,query_date,offset_days,a_fair_prob,b_fair_prob,a_decimal_odds,b_decimal_odds,num_bookmakers,event_date_dt,fight_key
2022-02-12,Roxanne Modafferi,Casey O'Neill,2022-02-09,3,0.244366128717946,0.7556338712820542,3.92,1.2660000000000002,15,2022-02-12,2022-02-12|casey o'neill|roxanne modafferi
2022-02-12,Israel Adesanya,Robert Whittaker,2022-02-09,3,0.7049909153803192,0.2950090846196809,1.360666666666667,3.253333333333333,15,2022-02-12,2022-02-12|israel adesanya|robert whittaker
2022-02-12,Derrick Lewis,Tai Tuivasa,2022-02-09,3,0.6236743088400871,0.3763256911599129,1.5360000000000005,2.546,15,2022-02-12,2022-02-12|derrick lewis|tai tuivasa
2022-02-12,Andrei Arlovski,Jared Vanderaa,2022-02-09,3,0.5718830559901877,0.4281169440098122,1.6733333333333331,2.2353333333333336,15,2022-02-12,2022-02-12|andrei arlovski|jared vanderaa
2022-02-12,Alexander Hernandez,Renato Moicano,2022-02-09,3,0.3945680750688683,0.6054319249311316,2.425333333333333,1.5806666666666669,15,2022-02-12,2022-02-12|alexander hernandez|renato moicano
2022-02-12,Bobby Green,Nasrat Haqparast,2022-02-09,3,0.5668708945273452,0.4331291054726547,1.686,2.2066666666666666,15,2022-02-12,2022-02-12|bobby green|nasrat haqparast
2022-02-12,Jared Cannonier,Derek Brunson,2022-02-09,3,0.6100739609788918,0.3899260390211082,1.5713333333333332,2.4586666666666663,15,2022-02-12,2022-02-12|derek brunson|jared cannonier
2022-02-12,William Knight,Maxim Grishin,2022-02-11,1,0.3915153110655175,0.6084846889344824,2.449333333333333,1.5760000000000003,15,2022-02-12,2022-02-12|maxim grishin|william knight
2022-02-12,Douglas Silva de Andrade,Sergey Morozov,2022-02-11,1,0.3503954928089373,0.6496045071910626,2.732666666666667,1.473333333333333,15,2022-02-12,2022-02-12|douglas silva de andrade|sergey morozov
2022-02-12,Roxanne Modafferi,Casey O'Neill,2022-02-11,1,0.242303236982554,0.7576967630174459,3.9566666666666666,1.2633333333333332,15,2022-02-12,2022-02-12|casey o'neill|roxanne modafferi
2022-02-12,Israel Adesanya,Robert Whittaker,2022-02-11,1,0.7105423959493996,0.2894576040506004,1.352,3.319999999999999,15,2022-02-12,2022-02-12|israel adesanya|robert whittaker
2022-02-12,Derrick Lewis,Tai Tuivasa,2022-02-11,1,0.6207146763480462,0.3792853236519538,1.546,2.53,15,2022-02-12,2022-02-12|derrick lewis|tai tuivasa
2022-02-12,Andrei Arlovski,Jared Vanderaa,2022-02-11,1,0.5732415260527052,0.4267584739472949,1.6700000000000002,2.244,15,2022-02-12,2022-02-12|andrei arlovski|jared vanderaa
2022-02-12,Alexander Hernandez,Renato Moicano,2022-02-11,1,0.396459391764907,0.6035406082350928,2.417333333333333,1.588,15,2022-02-12,2022-02-12|alexander hernandez|renato moicano
