Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2023-12-03,Bassols M.,Andreeva E.,0:2,FINAL,,,andorra,wta,125,betexplorer
2023-12-02,Andreeva E.,Watson H.,2:1,SEMI-FINALS,,,andorra,wta,125,betexplorer
2023-12-02,Bassols M.,Cornet A.,2:0,SEMI-FINALS,,,andorra,wta,125,betexplorer
2023-12-01,Andreeva E.,Seidel E.,2:0,QUARTER-FINALS,,,andorra,wta,125,betexplorer
2023-12-01,Bassols M.,Sevastova A.,2:1,QUARTER-FINALS,,,andorra,wta,125,betexplorer
2023-12-01,Cornet A.,Tauson C.,2:0,QUARTER-FINALS,,,andorra,wta,125,betexplorer
2023-11-30,Tauson C.,Kawa K.,0:2,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-30,Ponchet J.,Jacquemot E.,2:1,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-30,Seidel E.,Friedsam A-L.,2:0,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-30,Sevastova A.,Yastremska D.,2:1,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-29,Bassols M.,Reyngold E.,2:0,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-29,Watson H.,Charaeva A.,0:2,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-29,Cornet A.,Parrizas-Diaz N.,2:1,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-29,Andreeva E.,Naef C.,1:2,1/8-FINALS,,,andorra,wta,125,betexplorer
2023-11-29,Kawa K.,Iliev S.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-29,Tauson C.,Jimenez Kasintseva V.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Watson H.,Babos T.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Friedsam A-L.,Cengiz B.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Jacquemot E.,Peterson R.,2:1,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Reyngold E.,Kalieva E.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Yastremska D.,Makarova E.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Ponchet J.,Martincova T.,1:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Sevastova A.,Burillo Escorihuela I.,2:1,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-28,Seidel E.,Sonmez Z.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-27,Andreeva E.,Bandecchi S.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-27,Bassols M.,Noha Akugue N.,2:0,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-27,Naef C.,Bucsa C.,1:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-27,Cornet A.,Buyukakcay C.,2:1,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-27,Charaeva A.,Dodin O.,1:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2023-11-27,Parrizas-Diaz N.,Tig P. M.,0:2,1/16-FINALS,,,andorra,wta,125,betexplorer
2025-12-07,Rakhimova K.,Korpatsch T.,0:2,FINAL,1.54,2.38,angers,wta,125,betexplorer
2025-12-06,Korpatsch T.,Friedsam A-L.,2:0,SEMI-FINALS,1.57,2.31,angers,wta,125,betexplorer
2025-12-06,Rakhimova K.,Ruzic A.,2:1,SEMI-FINALS,2.14,1.66,angers,wta,125,betexplorer
2025-12-05,Rakhimova K.,Barthel M.,0:2,QUARTER-FINALS,1.49,2.5,angers,wta,125,betexplorer
2025-12-05,Friedsam A-L.,Sonmez Z.,2:1,QUARTER-FINALS,3.48,1.28,angers,wta,125,betexplorer
2025-12-05,Korpatsch T.,Parks A.,0:2,QUARTER-FINALS,2.41,1.51,angers,wta,125,betexplorer
2025-12-05,Ruzic A.,Salkova D.,1:2,QUARTER-FINALS,1.41,2.72,angers,wta,125,betexplorer
2025-12-04,Korpatsch T.,Ferro F.,0:2,1/8-FINALS,1.56,2.32,angers,wta,125,betexplorer
2025-12-04,Salkova D.,Paquet C.,1:2,1/8-FINALS,1.54,2.34,angers,wta,125,betexplorer
2025-12-04,Parks A.,Dodin O.,2:1,1/8-FINALS,1.35,3.08,angers,wta,125,betexplorer
2025-12-04,Barthel M.,Zhang S.,0:2,1/8-FINALS,2.97,1.36,angers,wta,125,betexplorer
2025-12-03,Rakhimova K.,Klimovicova L.,1:2,1/8-FINALS,1.56,2.29,angers,wta,125,betexplorer
2025-12-03,Friedsam A-L.,Kudermetova P.,1:2,1/8-FINALS,1.93,1.81,angers,wta,125,betexplorer
2025-12-03,Sonmez Z.,Monnot A.,1:2,1/8-FINALS,1.23,3.85,angers,wta,125,betexplorer
2025-12-03,Ruzic A.,Podrez V.,0:2,1/8-FINALS,1.35,2.98,angers,wta,125,betexplorer
2025-12-03,Korpatsch T.,Siskova A.,2:0,1/16-FINALS,1.32,3.33,angers,wta,125,betexplorer
2025-12-03,Zhang S.,Bassols M.,2:0,1/16-FINALS,1.21,4.14,angers,wta,125,betexplorer
2025-12-02,Paquet C.,Bronzetti L.,1:2,1/16-FINALS,2.58,1.46,angers,wta,125,betexplorer
2025-12-02,Dodin O.,Rame A.,2:0,1/16-FINALS,1.45,2.65,angers,wta,125,betexplorer
2025-12-02,Parks A.,Knutson G.,2:0,1/16-FINALS,1.41,2.72,angers,wta,125,betexplorer
2025-12-02,Barthel M.,Ponchet J.,0:2,1/16-FINALS,1.83,1.87,angers,wta,125,betexplorer
2025-12-02,Salkova D.,Vandromme J.,2:1,1/16-FINALS,2.22,1.6,angers,wta,125,betexplorer
2025-12-02,Ferro F.,Smith T. N.,1:2,1/16-FINALS,2.68,1.44,angers,wta,125,betexplorer
2025-12-02,Sonmez Z.,Jimenez Kasintseva V.,2:1,1/16-FINALS,1.37,2.9,angers,wta,125,betexplorer
2025-12-01,Ruzic A.,Bolsova Zadoinov A.,0:2,1/16-FINALS,1.15,4.8,angers,wta,125,betexplorer
2025-12-01,Klimovicova L.,Rakotomanga Rajaonah T.,2:1,1/16-FINALS,1.36,2.95,angers,wta,125,betexplorer
2025-12-01,Rakhimova K.,Korneeva A.,0:2,1/16-FINALS,2.63,1.44,angers,wta,125,betexplorer
2025-12-01,Friedsam A-L.,Kostovic T.,0:2,1/16-FINALS,1.75,1.99,angers,wta,125,betexplorer
2025-12-01,Kudermetova P.,Rosatello C.,2:0,1/16-FINALS,1.43,2.67,angers,wta,125,betexplorer
2025-12-01,Monnot A.,Miyazaki L.,0:2,1/16-FINALS,2.61,1.45,angers,wta,125,betexplorer
2025-12-01,Podrez V.,Charaeva A.,2:0,1/16-FINALS,1.58,2.25,angers,wta,125,betexplorer
2025-06-08,Todoni A. A.,Bondar A.,1:2,FINAL,1.81,1.94,bari,wta,125,betexplorer
2025-06-07,Todoni A. A.,Parrizas-Diaz N.,2:0,SEMI-FINALS,1.17,4.43,bari,wta,125,betexplorer
2025-06-07,Bondar A.,Deichmann K.,0:2,SEMI-FINALS,1.22,3.88,bari,wta,125,betexplorer
2025-06-06,Bondar A.,Teichmann J.,2:1,QUARTER-FINALS,1.61,2.2,bari,wta,125,betexplorer
2025-06-06,Parrizas-Diaz N.,Tomova V.,2:1,QUARTER-FINALS,2.63,1.45,bari,wta,125,betexplorer
2025-06-06,Todoni A. A.,Shymanovich I.,0:2,QUARTER-FINALS,1.24,3.85,bari,wta,125,betexplorer
2025-06-06,Deichmann K.,Bogdan A.,2:1,QUARTER-FINALS,2.52,1.48,bari,wta,125,betexplorer
2025-06-05,Tomova V.,Jacquemot E.,1:2,1/8-FINALS,2.47,1.51,bari,wta,125,betexplorer
2025-06-05,Parrizas-Diaz N.,Shibahara E.,1:0 RET.,1/8-FINALS,2.7,1.42,bari,wta,125,betexplorer
2025-06-05,Deichmann K.,Sharma A.,0:0 RET.,1/8-FINALS,3.18,1.32,bari,wta,125,betexplorer
2025-06-04,Bondar A.,Andrianjafitrimo T.,2:0,1/8-FINALS,1.11,6.42,bari,wta,125,betexplorer
2025-06-04,Teichmann J.,Fita Boluda A.,1:2,1/8-FINALS,1.22,4.0,bari,wta,125,betexplorer
2025-06-04,Todoni A. A.,Salkova D.,0:2,1/8-FINALS,1.44,2.7,bari,wta,125,betexplorer
2025-06-04,Shymanovich I.,Kraus S.,2:1,1/8-FINALS,2.64,1.45,bari,wta,125,betexplorer
2025-06-03,Andrianjafitrimo T.,Urgesi F.,2:1,1/16-FINALS,1.27,3.45,bari,wta,125,betexplorer
2025-06-03,Bogdan A.,Lepchenko V.,2:0,1/16-FINALS,1.87,1.83,bari,wta,125,betexplorer
2025-06-03,Bondar A.,Kaji H.,2:0,1/16-FINALS,1.06,7.88,bari,wta,125,betexplorer
2025-06-03,Fita Boluda A.,Rodionova Ar.,2:0,1/16-FINALS,1.57,2.32,bari,wta,125,betexplorer
2025-06-03,Jacquemot E.,Vedder E.,2:0,1/16-FINALS,1.14,5.25,bari,wta,125,betexplorer
2025-06-03,Sharma A.,Kudermetova P.,0:2,1/16-FINALS,1.82,1.9,bari,wta,125,betexplorer
2025-06-03,Tomova V.,Maristany G.,0:2,1/16-FINALS,1.79,1.94,bari,wta,125,betexplorer
2025-06-03,Teichmann J.,Paganetti V.,0:2,1/16-FINALS,1.07,7.08,bari,wta,125,betexplorer
2025-06-03,Chwalinska M.,Palicova B.,0:2,1/16-FINALS,1.36,2.95,bari,wta,125,betexplorer
2025-06-03,Parrizas-Diaz N.,Korneeva A.,2:0,1/16-FINALS,2.18,1.61,bari,wta,125,betexplorer
2025-06-03,Shibahara E.,Grabher J.,2:0,1/16-FINALS,2.59,1.44,bari,wta,125,betexplorer
2025-06-03,Deichmann K.,Yamaguchi M.,0:2,1/16-FINALS,1.32,3.28,bari,wta,125,betexplorer
2025-06-02,Shymanovich I.,Kalinina A.,0:1 RET.,1/16-FINALS,3.45,1.27,bari,wta,125,betexplorer
2025-06-02,Kraus S.,Alvisi E.,2:0,1/16-FINALS,1.05,8.08,bari,wta,125,betexplorer
2025-06-02,Todoni A. A.,Prozorova T.,0:2,1/16-FINALS,1.43,2.61,bari,wta,125,betexplorer
2025-06-02,Salkova D.,Pigossi L.,2:0,1/16-FINALS,1.43,2.63,bari,wta,125,betexplorer
2024-08-17,Podoroska N.,Maria T.,1:2,FINAL,1.59,2.23,barranquilla,wta,125,betexplorer
2024-08-16,Podoroska N.,Sobolieva A.,2:1,SEMI-FINALS,1.34,3.1,barranquilla,wta,125,betexplorer
2024-08-15,Podoroska N.,Bolkvadze M.,0:2,QUARTER-FINALS,1.31,3.25,barranquilla,wta,125,betexplorer
2024-08-15,Sobolieva A.,Hruncakova V.,1:2,QUARTER-FINALS,2.16,1.63,barranquilla,wta,125,betexplorer
2024-08-15,Maria T.,Lamens S.,2:0,QUARTER-FINALS,1.95,1.75,barranquilla,wta,125,betexplorer
2024-08-15,Ruzic A.,Sierra S.,1:2,QUARTER-FINALS,1.94,1.77,barranquilla,wta,125,betexplorer
2024-08-15,Ruzic A.,Lepchenko V.,1:2,1/8-FINALS,1.9,1.78,barranquilla,wta,125,betexplorer
2024-08-15,Maria T.,Mandlik E.,2:1,1/8-FINALS,1.75,1.97,barranquilla,wta,125,betexplorer
2024-08-14,Hruncakova V.,Bektas E.,0:2,1/8-FINALS,2.5,1.5,barranquilla,wta,125,betexplorer
2024-08-14,Podoroska N.,Gao X.,0:1 RET.,1/8-FINALS,1.48,2.51,barranquilla,wta,125,betexplorer
2024-08-14,Bolkvadze M.,Jacquemot E.,1:2,1/8-FINALS,2.2,1.62,barranquilla,wta,125,betexplorer
2024-08-14,Lamens S.,Jones F.,1:2,1/8-FINALS,1.8,1.91,barranquilla,wta,125,betexplorer
2024-08-14,Sierra S.,Liang E. S.,0:2,1/8-FINALS,1.42,2.67,barranquilla,wta,125,betexplorer
2024-08-14,Sobolieva A.,Okalova M.,2:0,1/8-FINALS,1.4,2.75,barranquilla,wta,125,betexplorer
2024-08-13,Bektas E.,Papamichail D.,2:0,1/16-FINALS,1.21,4.03,barranquilla,wta,125,betexplorer
2024-08-13,Liang E. S.,Carle M. L.,1:2,1/16-FINALS,3.4,1.29,barranquilla,wta,125,betexplorer
2024-08-13,Lamens S.,Glushko L.,0:2,1/16-FINALS,1.55,2.33,barranquilla,wta,125,betexplorer
2024-08-13,Sierra S.,Jang S. J.,1:2,1/16-FINALS,1.84,1.84,barranquilla,wta,125,betexplorer
2024-08-13,Lepchenko V.,Topalova G.,1:0 RET.,1/16-FINALS,1.33,3.18,barranquilla,wta,125,betexplorer
2024-08-13,Mandlik E.,Failla J.,2:0,1/16-FINALS,1.12,5.53,barranquilla,wta,125,betexplorer
2024-08-13,Maria T.,Herazo Gonzalez M.,2:0,1/16-FINALS,1.07,7.5,barranquilla,wta,125,betexplorer
2024-08-13,Okalova M.,Minnen G.,1:0 RET.,1/16-FINALS,7.68,1.06,barranquilla,wta,125,betexplorer
2024-08-13,Ruzic A.,Arango E.,2:0,1/16-FINALS,2.04,1.7,barranquilla,wta,125,betexplorer
2024-08-13,Podoroska N.,You X.,0:2,1/16-FINALS,1.29,3.35,barranquilla,wta,125,betexplorer
2024-08-12,Hruncakova V.,Aiava D.,0:2,1/16-FINALS,2.11,1.66,barranquilla,wta,125,betexplorer
2024-08-12,Jacquemot E.,Klimovicova L.,2:1,1/16-FINALS,1.56,2.28,barranquilla,wta,125,betexplorer
2024-08-12,Jones F.,Kawa K.,0:2,1/16-FINALS,1.59,2.25,barranquilla,wta,125,betexplorer
2024-08-12,Gao X.,Monnet C.,1:2,1/16-FINALS,1.51,2.42,barranquilla,wta,125,betexplorer
2024-08-12,Sobolieva A.,Perez Garcia M. P.,0:2,1/16-FINALS,1.06,8.1,barranquilla,wta,125,betexplorer
2024-08-12,Bolkvadze M.,Timofeeva M.,1:2,1/16-FINALS,1.84,1.87,barranquilla,wta,125,betexplorer
2025-07-12,Cocciaretto E.,Kawa K.,2:0,FINAL,1.24,3.88,bastad,wta,125,betexplorer
2025-07-11,Kawa K.,Sherif M.,2:1,SEMI-FINALS,3.7,1.26,bastad,wta,125,betexplorer
2025-07-11,Cocciaretto E.,Ruzic A.,0:2,SEMI-FINALS,1.51,2.46,bastad,wta,125,betexplorer
2025-07-10,Ruzic A.,Bronzetti L.,0:2,QUARTER-FINALS,2.11,1.69,bastad,wta,125,betexplorer
2025-07-10,Cocciaretto E.,Chirico L.,1:2,QUARTER-FINALS,1.3,3.38,bastad,wta,125,betexplorer
2025-07-10,Kawa K.,Galfi D.,0:0 RET.,QUARTER-FINALS,2.93,1.39,bastad,wta,125,betexplorer
2025-07-10,Sherif M.,Semenistaja D.,2:1,QUARTER-FINALS,1.39,2.9,bastad,wta,125,betexplorer
2025-07-09,Ruzic A.,Barthel M.,1:2,1/8-FINALS,1.57,2.34,bastad,wta,125,betexplorer
2025-07-09,Bronzetti L.,Niemeier J.,2:1,1/8-FINALS,1.81,1.95,bastad,wta,125,betexplorer
2025-07-09,Chirico L.,Fett J.,2:1,1/8-FINALS,1.85,1.92,bastad,wta,125,betexplorer
2025-07-09,Galfi D.,Romero Gormaz L.,2:1,1/8-FINALS,1.46,2.63,bastad,wta,125,betexplorer
2025-07-09,Cocciaretto E.,Mikulskyte J.,0:2,1/8-FINALS,1.06,8.67,bastad,wta,125,betexplorer
2025-07-09,Semenistaja D.,Boisson L.,2:0,1/8-FINALS,3.55,1.28,bastad,wta,125,betexplorer
2025-07-09,Sherif M.,Lepchenko V.,2:0,1/8-FINALS,1.24,3.85,bastad,wta,125,betexplorer
2025-07-09,Kawa K.,Trevisan M.,0:2,1/8-FINALS,1.86,1.9,bastad,wta,125,betexplorer
2025-07-08,Bronzetti L.,Bajraliu L.,2:0,1/16-FINALS,1.07,7.5,bastad,wta,125,betexplorer
2025-07-08,Cocciaretto E.,Burillo Escorihuela I.,1:2,1/16-FINALS,1.13,5.42,bastad,wta,125,betexplorer
2025-07-08,Lepchenko V.,Cengiz B.,0:2,1/16-FINALS,1.28,3.38,bastad,wta,125,betexplorer
2025-07-08,Fett J.,Makarova E.,2:1,1/16-FINALS,1.25,3.73,bastad,wta,125,betexplorer
2025-07-08,Galfi D.,Juvan K.,2:0,1/16-FINALS,2.23,1.61,bastad,wta,125,betexplorer
2025-07-08,Kawa K.,Parrizas-Diaz N.,2:1,1/16-FINALS,2.01,1.74,bastad,wta,125,betexplorer
2025-07-08,Boisson L.,Paquet C.,0:2,1/16-FINALS,1.32,3.23,bastad,wta,125,betexplorer
2025-07-08,Sherif M.,Hennemann C. W.,2:1,1/16-FINALS,1.17,4.48,bastad,wta,125,betexplorer
2025-07-08,Chirico L.,Uchijima M.,0:2,1/16-FINALS,2.23,1.61,bastad,wta,125,betexplorer
2025-07-07,Semenistaja D.,Carle M. L.,0:2,1/16-FINALS,2.03,1.75,bastad,wta,125,betexplorer
2025-07-07,Barthel M.,Korpatsch T.,1:2,1/16-FINALS,2.05,1.74,bastad,wta,125,betexplorer
2025-07-07,Niemeier J.,Hibino N.,2:0,1/16-FINALS,1.52,2.52,bastad,wta,125,betexplorer
2025-07-07,Mikulskyte J.,Rinaldo Persson K.,0:2,1/16-FINALS,3.03,1.37,bastad,wta,125,betexplorer
2025-07-07,Romero Gormaz L.,Grabher J.,2:0,1/16-FINALS,2.25,1.64,bastad,wta,125,betexplorer
2025-07-07,Trevisan M.,Sharma A.,1:2,1/16-FINALS,2.73,1.45,bastad,wta,125,betexplorer
2025-07-07,Ruzic A.,Udvardy P.,1:2,1/16-FINALS,1.8,1.96,bastad,wta,125,betexplorer
2025-06-08,Minnen G.,Fruhvirtova L.,0:2,FINAL,1.61,2.22,birmingham,wta,125,betexplorer
2025-06-08,Minnen G.,Masarova R.,1:2,SEMI-FINALS,,,birmingham,wta,125,betexplorer
2025-06-07,Fruhvirtova L.,Ponchet J.,1:2,SEMI-FINALS,1.51,2.43,birmingham,wta,125,betexplorer
2025-06-07,Minnen G.,Birrell K.,2:1,QUARTER-FINALS,,,birmingham,wta,125,betexplorer
2025-06-06,Fruhvirtova L.,Stefanini L.,2:0,QUARTER-FINALS,1.45,2.64,birmingham,wta,125,betexplorer
2025-06-06,Masarova R.,Montgomery R.,1:0 RET.,QUARTER-FINALS,1.73,2.03,birmingham,wta,125,betexplorer
2025-06-06,Ponchet J.,Xu M.,0:2,QUARTER-FINALS,1.55,2.38,birmingham,wta,125,betexplorer
2025-06-06,Minnen G.,Martincova T.,2:1,1/8-FINALS,1.45,2.63,birmingham,wta,125,betexplorer
2025-06-06,Montgomery R.,Sonmez Z.,2:1,1/8-FINALS,,,birmingham,wta,125,betexplorer
2025-06-06,Birrell K.,Wei S.,0:2,1/8-FINALS,1.29,3.47,birmingham,wta,125,betexplorer
2025-06-05,Masarova R.,Golubic V.,0:2,1/8-FINALS,2.05,1.72,birmingham,wta,125,betexplorer
2025-06-04,Fruhvirtova L.,Burrage J.,2:0,1/8-FINALS,1.82,1.91,birmingham,wta,125,betexplorer
2025-06-04,Ponchet J.,Watson H.,2:1,1/8-FINALS,2.47,1.51,birmingham,wta,125,betexplorer
2025-06-04,Stefanini L.,Ryser V.,2:0,1/8-FINALS,1.68,2.1,birmingham,wta,125,betexplorer
2025-06-04,Xu M.,Kawa K.,2:1,1/8-FINALS,1.89,1.84,birmingham,wta,125,betexplorer
2025-06-03,Sonmez Z.,Cabrera L.,0:2,1/16-FINALS,1.5,2.47,birmingham,wta,125,betexplorer
2025-06-03,Fruhvirtova L.,Eala A.,1:2,1/16-FINALS,2.04,1.73,birmingham,wta,125,betexplorer
2025-06-03,Burrage J.,Fett J.,0:2,1/16-FINALS,1.64,2.17,birmingham,wta,125,betexplorer
2025-06-03,Birrell K.,Inglis M.,0:2,1/16-FINALS,1.36,2.92,birmingham,wta,125,betexplorer
2025-06-03,Wei S.,Ishii S.,0:2,1/16-FINALS,1.83,1.87,birmingham,wta,125,betexplorer
2025-06-03,Minnen G.,Hartono A.,2:0,1/16-FINALS,1.12,5.58,birmingham,wta,125,betexplorer
2025-06-03,Montgomery R.,Gibson T.,2:1,1/16-FINALS,1.28,3.43,birmingham,wta,125,betexplorer
2025-06-03,Masarova R.,Snigur D.,1:2,1/16-FINALS,1.7,2.02,birmingham,wta,125,betexplorer
2025-06-02,Kawa K.,Andreeva E.,0:2,1/16-FINALS,2.52,1.48,birmingham,wta,125,betexplorer
2025-06-02,Stefanini L.,Banks A.,0:2,1/16-FINALS,1.71,2.0,birmingham,wta,125,betexplorer
2025-06-02,Golubic V.,Tan H.,2:0,1/16-FINALS,1.41,2.7,birmingham,wta,125,betexplorer
2025-06-02,Martincova T.,Marino R.,1:2,1/16-FINALS,1.87,1.83,birmingham,wta,125,betexplorer
2025-06-02,Xu M.,Parks A.,0:2,1/16-FINALS,5.5,1.11,birmingham,wta,125,betexplorer
2025-06-02,Ponchet J.,Diatchenko V.,2:0,1/16-FINALS,1.53,2.38,birmingham,wta,125,betexplorer
2025-06-02,Ryser V.,Maria T.,2:0,1/16-FINALS,2.4,1.52,birmingham,wta,125,betexplorer
2025-06-02,Watson H.,Gadecki O.,2:0,1/16-FINALS,1.84,1.84,birmingham,wta,125,betexplorer
2024-09-15,Bulgaru M.,Deichmann K.,1:2,FINAL,1.68,2.07,bucharest,wta,125,betexplorer
2024-09-14,Bulgaru M.,Gorgodze E.,1:2,SEMI-FINALS,1.36,2.98,bucharest,wta,125,betexplorer
2024-09-14,Deichmann K.,Tig P. M.,2:0,SEMI-FINALS,2.52,1.46,bucharest,wta,125,betexplorer
2024-09-13,Gorgodze E.,Benoit M.,0:2,QUARTER-FINALS,3.1,1.34,bucharest,wta,125,betexplorer
2024-09-13,Deichmann K.,Carle M. L.,0:2,QUARTER-FINALS,3.67,1.26,bucharest,wta,125,betexplorer
2024-09-13,Bulgaru M.,Ibragimova A.,0:2,QUARTER-FINALS,1.52,2.43,bucharest,wta,125,betexplorer
2024-09-13,Tig P. M.,Koevermans A.,2:1,QUARTER-FINALS,1.5,2.47,bucharest,wta,125,betexplorer
2024-09-12,Tig P. M.,Begu I.,0:2,1/8-FINALS,6.18,1.1,bucharest,wta,125,betexplorer
2024-09-12,Gorgodze E.,Bolsova Zadoinov A.,2:1,1/8-FINALS,2.69,1.42,bucharest,wta,125,betexplorer
2024-09-12,Bulgaru M.,Radanovic D.,0:2,1/8-FINALS,1.6,2.23,bucharest,wta,125,betexplorer
2024-09-11,Carle M. L.,Jorge F.,2:0,1/8-FINALS,1.36,2.98,bucharest,wta,125,betexplorer
2024-09-11,Ibragimova A.,Charaeva A.,0:2,1/8-FINALS,,,bucharest,wta,125,betexplorer
2024-09-11,Deichmann K.,Papamichail D.,1:2,1/8-FINALS,1.54,2.34,bucharest,wta,125,betexplorer
2024-09-11,Benoit M.,Ryser V.,0:2,1/8-FINALS,1.3,3.33,bucharest,wta,125,betexplorer
2024-09-10,Begu I.,Dinu C.,1:0 RET.,1/16-FINALS,1.03,10.0,bucharest,wta,125,betexplorer
2024-09-10,Benoit M.,Kung L.,2:0,1/16-FINALS,1.46,2.57,bucharest,wta,125,betexplorer
2024-09-10,Bolsova Zadoinov A.,Semenistaja D.,2:1,1/16-FINALS,2.57,1.46,bucharest,wta,125,betexplorer
2024-09-10,Carle M. L.,Popa M. S.,2:1,1/16-FINALS,1.06,8.1,bucharest,wta,125,betexplorer
2024-09-10,Bulgaru M.,Fossa Huergo N.,0:2,1/16-FINALS,1.32,3.2,bucharest,wta,125,betexplorer
2024-09-10,Gorgodze E.,Waltert S.,2:1,1/16-FINALS,3.95,1.22,bucharest,wta,125,betexplorer
2024-09-10,Todoni A. A.,Jakupovic D.,0:2,1/16-FINALS,1.17,4.5,bucharest,wta,125,betexplorer
2024-09-10,Charaeva A.,Kawa K.,0:2,1/16-FINALS,1.92,1.79,bucharest,wta,125,betexplorer
2024-09-10,Ibragimova A.,Monnet C.,1:1 RET.,1/16-FINALS,1.66,2.11,bucharest,wta,125,betexplorer
2024-09-10,Radanovic D.,Mikulskyte J.,2:0,1/16-FINALS,1.54,2.34,bucharest,wta,125,betexplorer
2024-09-10,Tig P. M.,Bara I.,2:0,1/16-FINALS,1.64,2.14,bucharest,wta,125,betexplorer
2024-09-09,Jorge F.,Amariei I. D.,2:0,1/16-FINALS,1.57,2.28,bucharest,wta,125,betexplorer
2024-09-09,Koevermans A.,Craciun G. A.,2:0,1/16-FINALS,1.36,2.98,bucharest,wta,125,betexplorer
2024-09-09,Ryser V.,Makarova E.,0:1 RET.,1/16-FINALS,2.08,1.68,bucharest,wta,125,betexplorer
2024-09-09,Papamichail D.,Mateas M.,1:2,1/16-FINALS,1.85,1.84,bucharest,wta,125,betexplorer
2024-09-09,Deichmann K.,Janicijevic S.,2:0,1/16-FINALS,2.18,1.62,bucharest,wta,125,betexplorer
2022-09-24,Korpatsch T.,Tomova V.,1:2,FINAL,1.66,2.2,budapest,wta,125,betexplorer
2022-09-23,Tomova V.,Dodin O.,1:1 RET.,SEMI-FINALS,1.57,2.37,budapest,wta,125,betexplorer
2022-09-23,Korpatsch T.,Bondar A.,2:0,SEMI-FINALS,2.2,1.66,budapest,wta,125,betexplorer
2022-09-22,Dodin O.,Davis L.,2:1,QUARTER-FINALS,2.75,1.44,budapest,wta,125,betexplorer
2022-09-22,Korpatsch T.,Rus A.,1:2,QUARTER-FINALS,1.8,2.0,budapest,wta,125,betexplorer
2022-09-22,Tomova V.,Schmiedlova A. K.,2:0,QUARTER-FINALS,1.8,2.0,budapest,wta,125,betexplorer
2022-09-22,Bondar A.,Zidansek T.,1:2,QUARTER-FINALS,2.1,1.72,budapest,wta,125,betexplorer
2022-09-21,Dodin O.,Andreeva E.,0:2,1/8-FINALS,2.5,1.53,budapest,wta,125,betexplorer
2022-09-21,Korpatsch T.,Kovinic D.,1:2,1/8-FINALS,1.72,2.1,budapest,wta,125,betexplorer
2022-09-21,Davis L.,Navarro E.,0:2,1/8-FINALS,1.72,2.1,budapest,wta,125,betexplorer
2022-09-21,Zidansek T.,Niemeier J.,0:2,1/8-FINALS,3.2,1.36,budapest,wta,125,betexplorer
2022-09-21,Schmiedlova A. K.,Sherif M.,2:0,1/8-FINALS,2.1,1.72,budapest,wta,125,betexplorer
2022-09-21,Rus A.,Szabanin N.,1:2,1/8-FINALS,1.44,2.75,budapest,wta,125,betexplorer
2022-09-21,Tomova V.,Grabher J.,2:1,1/8-FINALS,2.0,1.8,budapest,wta,125,betexplorer
2022-09-21,Bondar A.,Waltert S.,1:2,1/8-FINALS,1.57,2.37,budapest,wta,125,betexplorer
2022-09-20,Andreeva E.,Stolmar R.,2:0,1/16-FINALS,1.06,10.0,budapest,wta,125,betexplorer
2022-09-20,Waltert S.,Bucsa C.,0:0 RET.,1/16-FINALS,1.9,1.9,budapest,wta,125,betexplorer
2022-09-20,Bondar A.,Cocciaretto E.,0:2,1/16-FINALS,2.3,1.61,budapest,wta,125,betexplorer
2022-09-20,Davis L.,Parrizas-Diaz N.,2:0,1/16-FINALS,1.72,2.1,budapest,wta,125,betexplorer
2022-09-20,Grabher J.,Babos T.,2:0,1/16-FINALS,,,budapest,wta,125,betexplorer
2022-09-20,Kovinic D.,Jani R-L.,0:2,1/16-FINALS,1.9,1.9,budapest,wta,125,betexplorer
2022-09-20,Niemeier J.,Frech M.,2:1,1/16-FINALS,1.44,2.75,budapest,wta,125,betexplorer
2022-09-20,Tomova V.,Paolini J.,1:2,1/16-FINALS,2.37,1.57,budapest,wta,125,betexplorer
2022-09-20,Rus A.,Pigossi L.,0:2,1/16-FINALS,1.3,3.5,budapest,wta,125,betexplorer
