tour,tourney_id,tourney_name,tourney_level,surface,draw_size,tourney_date,match_num,round,best_of,minutes,score,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_age,loser_age,winner_hand,loser_hand,winner_ht,loser_ht,winner_seed,loser_seed,winner_entry,loser_entry
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,1,R32,3,,6-4 6-3,Carolina Alves,Jessica Pieri,319305,321029,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,2,R32,3,,6-4 6-2,Miriam Bulgaru,Ayana Akli,323119,333700,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,3,R32,3,,6-3 6-0,Despina Papamichail,Valeriya Strakhova,316009,319133,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,4,R32,3,,6-2 6-3,Sara Sorribes Tormo,Gabriela Ce,318872,316674,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,5,R32,3,,6-1 6-7(3) 6-3,Fernanda Labrana,Nicole Fossa Huergo,324156,318001,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,6,R32,3,,6-2 6-2,Oleksandra Oliynykova,Elizabeth Mandlik,327182,326379,,,,,,,,,,,5,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,7,R32,3,,6-7(1) 7-6(4) 6-4,Sada Nahimana,Diletta Cherubini,325614,328173,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,8,R32,3,,6-3 7-5,Laura Samson,Varvara Lepchenko,333944,120420,,,,,,,,,,,,9,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,9,R32,3,,6-2 4-6 6-2,Maja Chwalinska,Martina Trevisan,325639,316266,,,,,,,,,,,8,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,10,R32,3,,6-1 7-6(6),Panna Udvardy,Luisina Giovannini,325956,330746,,,,,,,,,,,4,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,11,R32,3,,6-4 3-6 6-2,Leolia Jeanjean,Julia Riera,320313,327287,,,,,,,,,,,3,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,12,R32,3,,3-6 6-4 6-2,Carole Monnet,Veronika Erjavec,325991,327655,,,,,,,,,,,,6,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,13,R32,3,,6-3 6-7(3) 6-2,Maria Lourdes Carle,Alicia Herrero Linana,322638,321880,,,,,,,,,,,7,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,14,R32,3,,6-2 6-2,Polona Hercog,Jazmin Ortenzi,313968,327283,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,15,R32,3,,1-6 6-3 6-4,Mayar Sherif,Eva Vedder,318711,325011,,,,,,,,,,,2,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,16,R32,3,,6-1 6-1,Laura Pigossi,Antonia Vergara Rivera,317155,331405,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,17,R16,3,,6-0 6-2,Oleksandra Oliynykova,Sada Nahimana,327182,325614,,,,,,,,,,,5,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,18,R16,3,,6-2 6-4,Carole Monnet,Carolina Alves,325991,319305,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,19,R16,3,,6-0 6-3,Mayar Sherif,Miriam Bulgaru,318711,323119,,,,,,,,,,,2,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,20,R16,3,,6-3 6-1,Maja Chwalinska,Despina Papamichail,325639,316009,,,,,,,,,,,8,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,21,R16,3,,7-6(1) 6-4,Laura Samson,Sara Sorribes Tormo,333944,318872,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,22,R16,3,,6-3 6-7(3) 6-4,Leolia Jeanjean,Laura Pigossi,320313,317155,,,,,,,,,,,3,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,23,R16,3,,7-5 6-0,Maria Lourdes Carle,Fernanda Labrana,322638,324156,,,,,,,,,,,7,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,24,R16,3,,7-6(11) 6-1,Polona Hercog,Panna Udvardy,313968,325956,,,,,,,,,,,,4,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,25,QF,3,,6-4 6-2,Leolia Jeanjean,Maja Chwalinska,320313,325639,,,,,,,,,,,3,8,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,26,QF,3,,1-6 6-2 7-5,Laura Samson,Carole Monnet,333944,325991,,,,,,,,,,,,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,27,QF,3,,6-4 6-2,Mayar Sherif,Maria Lourdes Carle,318711,322638,,,,,,,,,,,2,7,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,28,QF,3,,6-3 7-6(4),Oleksandra Oliynykova,Polona Hercog,327182,313968,,,,,,,,,,,5,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,29,SF,3,,6-3 2-6 6-4,Leolia Jeanjean,Mayar Sherif,320313,318711,,,,,,,,,,,3,2,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,30,SF,3,,7-6(4) 6-2,Oleksandra Oliynykova,Laura Samson,327182,333944,,,,,,,,,,,5,,,
wta,2025-2076,Colina 125,WTA 125,Clay,32,20251117,31,F,3,,7-5 6-1,Oleksandra Oliynykova,Leolia Jeanjean,327182,320313,,,,,,,,,,,5,3,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,1,R32,3,,6-4 7-6(1),Lucciana Perez Alarcon,Elizabeth Mandlik,331268,326379,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,2,R32,3,,7-5 6-3,Eva Vedder,Martina Trevisan,325011,316266,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,3,R32,3,,6-0 6-0,Veronika Erjavec,Marina Bulbarella,327655,331376,,,,,,,,,,,6,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,4,R32,3,,6-2 6-0,Maja Chwalinska,Jessica Pieri,325639,321029,,,,,,,,,,,8,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,5,R32,3,,6-4 3-6 6-1,Jazmin Ortenzi,Polona Hercog,327283,313968,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,6,R32,3,,4-6 6-4 6-0,Despina Papamichail,Ayana Akli,316009,333700,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,7,R32,3,,6-0 6-0,Panna Udvardy,Carolina Alves,325956,319305,,,,,,,,,,,3,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,8,R32,3,,6-1 6-2,Varvara Lepchenko,Laura Pigossi,120420,317155,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,9,R32,3,,7-5 6-0,Miriam Bulgaru,Irene Burillo,323119,321157,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,10,R32,3,,6-1 6-0,Caroline Dolehide,Candela Vazquez,322052,333123,,,,,,,,,,,5,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,11,R32,3,,2-6 6-2 6-3,Laura Samson,Carole Monnet,333944,325991,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,12,R32,3,,7-5 7-6(7),Mayar Sherif,Julia Riera,318711,327287,,,,,,,,,,,1,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,13,R32,3,,6-4 0-6 7-6(7),Sara Sorribes Tormo,Alicia Herrero Linana,318872,321880,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,14,R32,3,,6-2 6-1,Maria Lourdes Carle,Katarina Jokic,322638,321292,,,,,,,,,,,7,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,15,R32,3,,3-6 7-5 6-2,Luisina Giovannini,Leolia Jeanjean,330746,320313,,,,,,,,,,,,2,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,16,R32,3,,6-4 6-1,Oleksandra Oliynykova,Sada Nahimana,327182,325614,,,,,,,,,,,4,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,17,R16,3,,1-6 7-5 7-6(3),Varvara Lepchenko,Maja Chwalinska,120420,325639,,,,,,,,,,,,8,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,18,R16,3,,6-1 6-1,Mayar Sherif,Eva Vedder,318711,325011,,,,,,,,,,,1,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,19,R16,3,,7-5 6-2,Panna Udvardy,Sara Sorribes Tormo,325956,318872,,,,,,,,,,,3,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,20,R16,3,,6-4 7-5,Veronika Erjavec,Jazmin Ortenzi,327655,327283,,,,,,,,,,,6,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,21,R16,3,,6-2 7-6(4),Caroline Dolehide,Despina Papamichail,322052,316009,,,,,,,,,,,5,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,22,R16,3,,7-6(0) 0-0 Ret'd,Lucciana Perez Alarcon,Oleksandra Oliynykova,331268,327182,,,,,,,,,,,,4,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,23,R16,3,,7-6(4) 6-3,Miriam Bulgaru,Maria Lourdes Carle,323119,322638,,,,,,,,,,,,7,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,24,R16,3,,6-2 7-5,Laura Samson,Luisina Giovannini,333944,330746,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,25,QF,3,,6-1 6-2,Panna Udvardy,Miriam Bulgaru,325956,323119,,,,,,,,,,,3,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,26,QF,3,,6-4 6-0,Veronika Erjavec,Laura Samson,327655,333944,,,,,,,,,,,6,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,27,QF,3,,6-4 7-6(2),Varvara Lepchenko,Lucciana Perez Alarcon,120420,331268,,,,,,,,,,,,,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,28,QF,3,,3-6 6-4 6-4,Mayar Sherif,Caroline Dolehide,318711,322052,,,,,,,,,,,1,5,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,29,SF,3,,6-3 6-3,Panna Udvardy,Veronika Erjavec,325956,327655,,,,,,,,,,,3,6,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,30,SF,3,,6-4 6-4,Varvara Lepchenko,Mayar Sherif,120420,318711,,,,,,,,,,,,1,,
wta,2025-2052,Buenos Aires 125,WTA 125,Clay,32,20251124,31,F,3,,6-3 7-5,Panna Udvardy,Varvara Lepchenko,325956,120420,,,,,,,,,,,3,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,1,R32,3,,3-6 6-2 6-3,Luisina Giovannini,Valentina Mediorreal Arias,330746,332846,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,2,R32,3,,7-6(0) 4-6 6-3,Polona Hercog,Sara Sorribes Tormo,313968,318872,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,3,R32,3,,6-3 6-3,Elvina Kalieva,Miriam Bulgaru,327834,323119,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,4,R32,3,,6-1 6-2,Leolia Jeanjean,Eva Vedder,320313,325011,,,,,,,,,,,3,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,5,R32,3,,6-3 6-2,Sada Nahimana,Valentina Vargas,325614,330838,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,6,R32,3,,6-0 6-0,Maja Chwalinska,Tania Varela,325639,313144,,,,,,,,,,,6,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,7,R32,3,,3-6 6-4 6-2,Anastasia Zolotareva,Camila Romero,328466,323775,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,8,R32,3,,6-3 3-6 6-3,Oleksandra Oliynykova,Martina Colmegna,327182,320369,,,,,,,,,,,2,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,9,R32,3,,3-6 6-4 6-1,Laura Samson,Jazmin Ortenzi,333944,327283,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,10,R32,3,,6-1 6-7(6) 6-4,Tatjana Maria,Irene Burillo,310440,321157,,,,,,,,,,,1,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,11,R32,3,,6-4 1-6 6-3,Laura Pigossi,Ayana Akli,317155,333700,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,12,R32,3,,6-4 6-2,Veronika Erjavec,Anastasia Tikhonova,327655,326961,,,,,,,,,,,5,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,13,R32,3,,3-6 7-5 7-5,Mell Reasco Gonzalez,Valeriya Strakhova,328910,319133,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,14,R32,3,,7-6(6) 6-7(6) 6-2,Varvara Lepchenko,Carolina Alves,120420,319305,,,,,,,,,,,7,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,15,R32,3,,7-6(5) 1-6 6-3,Despina Papamichail,Alicia Herrero Linana,316009,321880,,,,,,,,,,,8,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,16,R32,3,,7-6(3) 6-2,Panna Udvardy,Diletta Cherubini,325956,328173,,,,,,,,,,,4,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,17,R16,3,,6-3 6-4,Luisina Giovannini,Maja Chwalinska,330746,325639,,,,,,,,,,,,6,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,18,R16,3,,4-6 6-3 6-3,Polona Hercog,Oleksandra Oliynykova,313968,327182,,,,,,,,,,,,2,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,19,R16,3,,6-3 6-3,Leolia Jeanjean,Sada Nahimana,320313,325614,,,,,,,,,,,3,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,20,R16,3,,6-4 6-2,Elvina Kalieva,Varvara Lepchenko,327834,120420,,,,,,,,,,,,7,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,21,R16,3,,7-6(4) 7-5,Despina Papamichail,Anastasia Zolotareva,316009,328466,,,,,,,,,,,8,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,22,R16,3,,6-1 7-6(3),Panna Udvardy,Laura Samson,325956,333944,,,,,,,,,,,4,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,23,R16,3,,7-5 6-2,Veronika Erjavec,Laura Pigossi,327655,317155,,,,,,,,,,,5,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,24,QF,3,,6-3 6-0,Leolia Jeanjean,Veronika Erjavec,320313,327655,,,,,,,,,,,3,5,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,25,QF,3,,6-3 6-1,Polona Hercog,Elvina Kalieva,313968,327834,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,26,QF,3,,6-3 7-5,Luisina Giovannini,Mell Reasco Gonzalez,330746,328910,,,,,,,,,,,,,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,27,QF,3,,6-4 7-5,Despina Papamichail,Panna Udvardy,316009,325956,,,,,,,,,,,8,4,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,28,SF,3,,6-2 6-2,Polona Hercog,Leolia Jeanjean,313968,320313,,,,,,,,,,,,3,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,29,SF,3,,6-4 6-2,Luisina Giovannini,Despina Papamichail,330746,316009,,,,,,,,,,,,8,,
wta,2025-1118,Quito 125,WTA 125,Clay,32,20251201,30,F,3,,6-2 6-1,Polona Hercog,Luisina Giovannini,313968,330746,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,1,R32,3,,6-1 6-1,Veronika Podrez,Alina Charaeva,331197,329198,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,2,R32,3,,6-3 7-6(7),Anna-Lena Friedsam,Teodora Kostovic,319091,334791,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,3,R32,3,,6-1 6-1,Kamilla Rakhimova,Alina Korneeva,325936,331330,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,4,R32,3,,6-2 6-2,Polina Kudermetova,Camilla Rosatello,328897,318201,,,,,,,,,,,3,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,5,R32,3,,6-2 6-3,Amandine Monnot,Yuriko Miyazaki,329331,321495,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,6,R32,3,,5-7 6-0 6-2,Chloe Paquet,Lucia Bronzetti,318839,322280,,,,,,,,,,,,7,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,7,R32,3,,6-1 4-6 6-3,Linda Klimovicova,Tiantsoa Rakotomanga Rajaonah,329061,330970,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,8,R32,3,,6-4 6-2,Antonia Ruzic,Aliona Bolsova,329505,320735,,,,,,,,,,,2,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,9,R32,3,,3-6 7-6(5) 6-3,Zeynep Sonmez,Victoria Jimenez Kasintseva,326907,330352,,,,,,,,,,,,8,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,10,R32,3,,6-2 6-0,Mona Barthel,Jessika Ponchet,315365,319421,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,11,R32,3,,3-6 6-4 6-0,Fiona Ferro,Tina Smith,319969,326908,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,12,R32,3,,6-3 6-4,Oceane Dodin,Alice Rame,319436,322478,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,13,R32,3,,6-3 6-1,Alycia Parks,Gabriela Knutson,326007,321367,,,,,,,,,,,1,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,14,R32,3,,5-7 6-3 7-6(5),Dominika Salkova,Jeline Vandromme,330149,331852,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,15,R32,3,,6-4 6-4,Tamara Korpatsch,Anna Siskova,319571,324995,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,16,R32,3,,7-6(3) 6-3,Shuai Zhang,Marina Bassols Ribera,311779,324128,,,,,,,,,,,6,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,17,R16,3,,6-0 6-7(5) 6-3,Kamilla Rakhimova,Linda Klimovicova,325936,329061,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,18,R16,3,,6-3 1-6 6-2,Anna-Lena Friedsam,Polina Kudermetova,319091,328897,,,,,,,,,,,,3,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,19,R16,3,,3-6 6-1 6-1,Zeynep Sonmez,Amandine Monnot,326907,329331,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,20,R16,3,,6-1 6-1,Antonia Ruzic,Veronika Podrez,329505,331197,,,,,,,,,,,2,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,21,R16,3,,6-2 6-3,Tamara Korpatsch,Fiona Ferro,319571,319969,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,22,R16,3,,7-6(3) 5-7 6-3,Alycia Parks,Oceane Dodin,326007,319436,,,,,,,,,,,1,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,23,R16,3,,4-6 6-1 6-2,Dominika Salkova,Chloe Paquet,330149,318839,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,24,R16,3,,6-1 6-4,Mona Barthel,Shuai Zhang,315365,311779,,,,,,,,,,,,6,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,25,QF,3,,5-7 6-3 6-4,Anna-Lena Friedsam,Zeynep Sonmez,319091,326907,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,26,QF,3,,6-3 7-6(3),Kamilla Rakhimova,Mona Barthel,325936,315365,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,27,QF,3,,5-7 6-2 6-2,Antonia Ruzic,Dominika Salkova,329505,330149,,,,,,,,,,,2,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,28,QF,3,,6-3 6-3,Tamara Korpatsch,Alycia Parks,319571,326007,,,,,,,,,,,,1,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,29,SF,3,,6-3 6-4,Tamara Korpatsch,Anna-Lena Friedsam,319571,319091,,,,,,,,,,,,,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,30,SF,3,,4-6 6-3 7-5,Kamilla Rakhimova,Antonia Ruzic,325936,329505,,,,,,,,,,,,2,,
wta,2025-2056,Angers 125,WTA 125,Hard,32,20251201,31,F,3,,6-3 7-6(4),Kamilla Rakhimova,Tamara Korpatsch,325936,319571,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,1,R32,3,,6-2 6-2,Anhelina Kalinina,Kathinka Von Deichmann,320567,317286,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,2,R32,3,,6-1 6-0,Sonay Kartal,Jessica Pieri,329918,321029,,,,,,,,,,,4,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,3,R32,3,,6-4 1-6 6-2,Fiona Ferro,Mona Barthel,319969,315365,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,4,R32,3,,7-5 6-3,Alycia Parks,Eva Vedder,326007,325011,,,,,,,,,,,5,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,5,R32,3,,6-4 6-0,Cristina Bucsa,Teodora Kostovic,321158,334791,,,,,,,,,,,1,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,6,R32,3,,7-5 6-4,Manon Leonard,Marina Bassols Ribera,325794,324128,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,7,R32,3,,7-6(4) 6-2,Tiphanie Lemaitre,Oceane Dodin,324972,319436,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,8,R32,3,,6-4 3-6 1-0 Ret'd,Anastasija Sevastova,Barbora Krejcikova,313987,318314,,,,,,,,,,,,3,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,9,R32,3,,5-7 6-2 6-2,Anna Siskova,Victoria Jimenez Kasintseva,324995,330352,,,,,,,,,,,,8,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,10,R32,3,,6-3 6-2,Anna-Lena Friedsam,Katarzyna Kawa,319091,315806,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,11,R32,3,,2-6 7-6(3) 6-4,Gabriela Knutson,Alina Charaeva,321367,329198,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,12,R32,3,,6-3 6-3,Linda Klimovicova,Mingge Xu,329061,331725,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,13,R32,3,,6-4 3-6 6-4,Antonia Ruzic,Tamara Korpatsch,329505,319571,,,,,,,,,,,6,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,14,R32,3,,7-6(5) 6-4,Elsa Jacquemot,Chloe Paquet,328142,318839,,,,,,,,,,,2,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,15,R32,3,,6-4 6-2,Tiantsoa Rakotomanga Rajaonah,Jessika Ponchet,330970,319421,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,16,R32,3,,6-2 6-2,Shuai Zhang,Lucrezia Stefanini,311779,323149,,,,,,,,,,,7,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,17,R16,3,,7-6(4) 1-6 6-1,Anhelina Kalinina,Sonay Kartal,320567,329918,,,,,,,,,,,,4,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,18,R16,3,,6-2 7-5,Alycia Parks,Fiona Ferro,326007,319969,,,,,,,,,,,5,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,19,R16,3,,6-1 6-2,Antonia Ruzic,Linda Klimovicova,329505,329061,,,,,,,,,,,6,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,20,R16,3,,6-2 6-2,Cristina Bucsa,Tiphanie Lemaitre,321158,324972,,,,,,,,,,,1,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,21,R16,3,,6-3 6-2,Elsa Jacquemot,Gabriela Knutson,328142,321367,,,,,,,,,,,2,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,22,R16,3,,6-3 6-1,Anna Siskova,Manon Leonard,324995,325794,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,23,R16,3,,6-3 3-6 6-1,Anna-Lena Friedsam,Shuai Zhang,319091,311779,,,,,,,,,,,,7,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,24,R16,3,,7-5 4-6 6-3,Tiantsoa Rakotomanga Rajaonah,Anastasija Sevastova,330970,313987,,,,,,,,,,,,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,25,QF,3,,7-5 1-6 6-3,Anhelina Kalinina,Alycia Parks,320567,326007,,,,,,,,,,,,5,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,26,QF,3,,6-1 6-0,Cristina Bucsa,Antonia Ruzic,321158,329505,,,,,,,,,,,1,6,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,27,QF,3,,3-6 6-3 6-4,Elsa Jacquemot,Anna Siskova,328142,324995,,,,,,,,,,,2,,,
wta,2025-1072,Limoges 125,WTA 125,Hard,32,20251208,28,QF,3,,1-6 7-6(4) 6-1,Anna-Lena Friedsam,Tiantsoa Rakotomanga Rajaonah,319091,330970,,,,,,,,,,,,,,
