tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
wta,2024-10-28,320760,Aryna Sabalenka,Aryna Sabalenka,1,9016,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,326408,Iga Swiatek,Iga Swiatek,2,7970,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,328560,Coco Gauff,Coco Gauff,3,5230,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,319280,Jasmine Paolini,Jasmine Paolini,4,5144,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,324166,Elena Rybakina,Elena Rybakina,5,4971,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,316956,Jessica Pegula,Jessica Pegula,6,4705,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,328120,Qinwen Zheng,Qinwen Zheng,7,4540,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,325410,Emma Navarro,Emma Navarro,8,3698,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,322082,Daria Kasatkina,Daria Kasatkina,9,3368,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
wta,2024-10-28,316925,Danielle Collins,Danielle Collins,10,3176,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2024-10-28&name=&nationality=,2026-03-22T00:53:34Z
