tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
wta,2026-01-19,320760,Aryna Sabalenka,Aryna Sabalenka,1,10990,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,326408,Iga Swiatek,Iga Swiatek,2,8328,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,328560,Coco Gauff,Coco Gauff,3,6423,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,326384,Amanda Anisimova,Amanda Anisimova,4,6320,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,324166,Elena Rybakina,Elena Rybakina,5,5850,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,316956,Jessica Pegula,Jessica Pegula,6,5453,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,331809,Mirra Andreeva,Mirra Andreeva,7,4731,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,319280,Jasmine Paolini,Jasmine Paolini,8,4267,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,316959,Madison Keys,Madison Keys,9,4111,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,319001,Belinda Bencic,Belinda Bencic,10,3512,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,319007,Ekaterina Alexandrova,Ekaterina Alexandrova,11,3375,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,316738,Elina Svitolina,Elina Svitolina,12,2856,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,329668,Linda Noskova,Linda Noskova,13,2641,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,327793,Clara Tauson,Clara Tauson,14,2530,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,325410,Emma Navarro,Emma Navarro,15,2515,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,331006,Victoria Mboko,Victoria Mboko,16,2447,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,319998,Naomi Osaka,Naomi Osaka,17,2366,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,322222,Liudmila Samsonova,Liudmila Samsonova,18,2122,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,322191,Karolina Muchova,Karolina Muchova,19,2083,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,326482,Marta Kostyuk,Marta Kostyuk,20,1983,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,317964,Elise Mertens,Elise Mertens,21,1956,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,330482,Diana Shnaider,Diana Shnaider,22,1953,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,326735,Leylah Fernandez,Leylah Fernandez,23,1821,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,319939,Jelena Ostapenko,Jelena Ostapenko,24,1741,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,328120,Qinwen Zheng,Qinwen Zheng,25,1728,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,320124,Paula Badosa,Paula Badosa,26,1676,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,332285,Iva Jovic,Iva Jovic,27,1671,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,324261,Dayana Yastremska,Dayana Yastremska,28,1610,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,328366,Emma Raducanu,Emma Raducanu,29,1607,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,320942,Sofia Kenin,Sofia Kenin,30,1567,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,330544,Maya Joint,Maya Joint,31,1549,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,319526,Veronika Kudermetova,Veronika Kudermetova,32,1517,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
wta,2026-01-19,323942,Anna Kalinskaya,Anna Kalinskaya,33,1511,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2026-01-19&name=&nationality=,2026-03-22T00:48:03Z
